entry_id,structure_file,structure_provenance,compound_name,system_class,formula,metal_center,metal_ox_state,d_electron_count,ligand_set,point_group,geometry_source,method,software,basis_set,relativistic_treatment,soc_included,ss_included,active_space_nel,active_space_norb,active_space_orbital_description,active_space_protocol,multiplicities_studied,nroots_per_mult,ground_state_mult,electronic_structure_description,Other,reference_short,reference_doi,year,notes,correlation_correction,entry_type,mining_model,open_access
W2794279393-a,W2794279393-a.xyz,ai_generated,6-aminopyrimidine,molecule,C4H5N3,none,,,,,B3LYP/6-31G* optimization (Gaussian 09); Wigner-distribution initial conditions for dynamics,"SA-3-CASSCF(10,8) (S0/S1/S2 state-averaged) energies and gradients for Zhu-Nakamura surface-hopping nonadiabatic dynamics; ML kernel-ridge-regression PESs trained on the CASSCF surfaces",MOLPRO 2012.1 (CASSCF); Gaussian 09 (geometry),,,,,10,8,,"(10,8) adopted unchanged from earlier 6-aminopyrimidine dynamics study (their ref 82) for consistency",1,3,1,,ML-PES reproduces CASSCF surfaces except near the S2/S1 crossing barrier region,"Hu, Xie, Li, Li, Lan, J. Phys. Chem. Lett. (2018)",10.1021/acs.jpclett.8b00684,2018,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). CASSCF basis set not explicitly stated in extracted text for the CASSCF step (6-31G* appears only for the B3LYP initial conditions) -> left empty; active-space composition not described -> left empty. Value of this row is the (10,8)/SA-3 precedent for pyrimidine-base photodynamics; structure_file is a generated PubChem conformer (PubChem CID 68958), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2085525001-a,,,FeCO,molecule,FeCO,Fe,0,3d8 (as Fe s1d7/s0d8 configurations discussed; ox state 0),single CO (sigma-donor/pi-acceptor),,"X-C and C-O optimized at CASSCF (Table II); CSOV analyses at common geometry R(X-C)=3.477, R(C-O)=2.173 bohr (expt Ni(CO)4 values)","CASSCF (metal d-pi electrons in 2 orbitals: d-pi + d'-pi acquiring CO 2pi* character; open-shell sigma/delta orbitals also active, configuration counts restricted per symmetry) and '+1pi CASSCF' (4 pi orbitals: d-pi, d'-pi, 1pi, 2pi*); CSOV bonding decomposition",,"Wachters metal (14s11p6d/8s6p4d); C,O 4s3p-class contractions",,,,,,"pi-only correlating spaces described qualitatively; exact (nel,norb) per state not stated as clean integers -> numeric fields left empty",d-pi 2-orbital space first; '+1pi' 4-orbital pi space to test correlation adequacy (CSOV done only with the smaller space),"3,5",,5,Ground term: 5Sigma-. CASSCF De: 5Sigma- 0.98 eV (X-C 3.60 bohr); 3Sigma- De 1.24 eV (X-C 3.42); +1pi CASSCF 5Sigma- De 0.80 eV,C-O elongation on binding ~0.06-0.08 bohr; CSOV decomposition of sigma repulsion / pi backdonation is the paper's main analysis,"Bauschlicher, Bagus, Nelin, Roos, J. Chem. Phys. 85, 354 (1986)",10.1063/1.451610,1986,"Mined from OA text by claude-casscf-data_mining. 1986 scan, OCR partially garbled (state symbols reconstructed: ':l-'=Sigma-); software not stated; early metal-carbonyl pi-backbonding CASSCF precedent, active spaces qualitative",none,llm_mining,claude-opus-4-8,yes
W2085525001-b,,,NiCO,molecule,NiCO,Ni,0,,single CO (sigma-donor/pi-acceptor),,"X-C and C-O optimized at CASSCF (Table II); CSOV analyses at common geometry R(X-C)=3.477, R(C-O)=2.173 bohr (expt Ni(CO)4 values)","CASSCF (metal d-pi electrons in 2 orbitals: d-pi + d'-pi acquiring CO 2pi* character; open-shell sigma/delta orbitals also active, configuration counts restricted per symmetry) and '+1pi CASSCF' (4 pi orbitals: d-pi, d'-pi, 1pi, 2pi*); CSOV bonding decomposition",,"Wachters metal (14s11p6d/8s6p4d); C,O 4s3p-class contractions",,,,,,"pi-only correlating spaces described qualitatively; exact (nel,norb) per state not stated as clean integers -> numeric fields left empty",d-pi 2-orbital space first; '+1pi' 4-orbital pi space to test correlation adequacy (CSOV done only with the smaller space),"1,3",,1,"Ground term: 1Sigma+. CASSCF De: 1Sigma+ 1.11 eV (X-C 3.20 bohr, C-O 2.20)",3d-delta open shell handled as 3d(x2-y2) only in active space for 3-Delta state; larger sigma-space correlation noted for low-spin 1Sigma+,"Bauschlicher, Bagus, Nelin, Roos, J. Chem. Phys. 85, 354 (1986)",10.1063/1.451610,1986,"Mined from OA text by claude-casscf-data_mining. 1986 scan, OCR partially garbled (state symbols reconstructed: ':l-'=Sigma-); software not stated; early metal-carbonyl pi-backbonding CASSCF precedent, active spaces qualitative d/f electron count deliberately left empty (checked 2026-08-05): the metal is at oxidation state 0, where the paper's own discussion of s1d(n-1) versus s0dn configurations shows the count is not a clean dn, so no count is derived.",none,llm_mining,claude-opus-4-8,yes
W2085525001-c,,,CuCO,molecule,CuCO,Cu,0,,single CO (sigma-donor/pi-acceptor),,"X-C and C-O optimized at CASSCF (Table II); CSOV analyses at common geometry R(X-C)=3.477, R(C-O)=2.173 bohr (expt Ni(CO)4 values)","CASSCF (metal d-pi electrons in 2 orbitals: d-pi + d'-pi acquiring CO 2pi* character; open-shell sigma/delta orbitals also active, configuration counts restricted per symmetry) and '+1pi CASSCF' (4 pi orbitals: d-pi, d'-pi, 1pi, 2pi*); CSOV bonding decomposition",,"Wachters metal (14s11p6d/8s6p4d); C,O 4s3p-class contractions",,,,,,"pi-only correlating spaces described qualitatively; exact (nel,norb) per state not stated as clean integers -> numeric fields left empty",d-pi 2-orbital space first; '+1pi' 4-orbital pi space to test correlation adequacy (CSOV done only with the smaller space),2,,2,Ground term: 2Sigma+,"CuCO analyzed mainly via CSOV (SCF-level, per their earlier Ref 6 CI study); CASSCF De not cleanly extractable from OCR","Bauschlicher, Bagus, Nelin, Roos, J. Chem. Phys. 85, 354 (1986)",10.1063/1.451610,1986,"Mined from OA text by claude-casscf-data_mining. 1986 scan, OCR partially garbled (state symbols reconstructed: ':l-'=Sigma-); software not stated; early metal-carbonyl pi-backbonding CASSCF precedent, active spaces qualitative d/f electron count deliberately left empty (checked 2026-08-05): the metal is at oxidation state 0, where the paper's own discussion of s1d(n-1) versus s0dn configurations shows the count is not a clean dn, so no count is derived.",none,llm_mining,claude-opus-4-8,yes
W2527752769-a,,,"hydroxide-bridged five-coordinate Dy(III) dimer (SMM, compound 1; CASSCF on mononuclear Dy fragment with second Dy replaced by diamagnetic Lu(III))",molecule,,Dy,III,4f9,"bridging hydroxide + O-donors, five-coordinate (short Ln-O bonds noted)",,"X-ray structure, simplified fragment","CASSCF (MOLCAS; Kramers-doublet energies and magnetic moments -> spin-orbit treatment per the standard MOLCAS SMM methodology, details deferred to ESI)",MOLCAS 7.8,,,yes,,11,8,"expanded space: 4f shell + contribution of strongly coordinating O atoms; conventional 4f-only reference space was CAS(9,7)","(9,7) 4f-only first - underestimated the barrier (KD3 gap 661.8 K vs Arrhenius Ueff 754 K, unphysical ordering); expanded to (11,8) adding coordinated-atom contribution (hardware-limited) -> gap 763 K, consistent with the dual-relaxation-fit Orbach barrier",6H15/2 Kramers doublets (sextet parent),,,"thermal-assisted tunnelling through KD3: gap 661.8 K = 0.0570 eV at CAS(9,7); 763 K = 0.0658 eV at CAS(11,8) [K->eV conversion mine]; expt Ueff 754 K (524 cm-1), tau0 3.5e-12 s",record thermal relaxation barrier among lanthanide-only dimers at publication; relaxation via second-excited Kramers doublet in both active spaces,"Xiong et al., Chem. Sci. (2017)",10.1039/c6sc03621j,2017,"Mined from OA text by claude-casscf-data_mining. LANTHANIDE: outside the policy's literal TM+organic scope, extracted for its active-space-expansion precedent (logged judgment). Basis/RASSI details in ESI (RSC-hosted, not fetchable via figshare/PMC) -> basis empty; ground-term fields empty (KD structure, not LS term). K->eV: 1 K = 8.6173e-5 eV",none,llm_mining,claude-opus-4-8,yes
W2099962686-a,W2099962686-a.xyz,ai_generated,benzene,molecule,C6H6,none,,,,D6h,"CASSCF-optimized (ground state), 6-311++G(d,p)","SA/vertical-state CASSCF; electron-delocalization and aromaticity indices (DI, PDI, FLU, Iring, MCI) for ground and low-lying excited states",Gaussian 03,"6-311++G(d,p)",,,,6,6,three pairs of pi/pi* bonding-antibonding orbitals (pi-only excitations),,"1,3,5 (singlets, triplets, quintets analyzed for the rings)",,1,,,"Feixas, Vandenbussche, Bultinck, Matito, Sola, Phys. Chem. Chem. Phys. (2011)",10.1039/c1cp22239b,2011,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). Vertical excitation energies are in the paper's Tables 2/4/5 but table layout shredded by PDF extraction -> not transcribed (no guessing); value of these rows is the per-molecule active-space definitions for excited-state aromaticity work; structure_file is a generated PubChem conformer (PubChem CID 241), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2099962686-b,W2099962686-b.xyz,ai_generated,cyclobutadiene,molecule,C4H4,none,,,,D2h,"CASSCF-optimized (ground state), 6-311++G(d,p)","SA/vertical-state CASSCF; electron-delocalization and aromaticity indices (DI, PDI, FLU, Iring, MCI) for ground and low-lying excited states",Gaussian 03,"6-311++G(d,p)",,,,4,4,four pi orbitals,,"1,3,5 (singlets, triplets, quintets analyzed for the rings)",,1,,,"Feixas, Vandenbussche, Bultinck, Matito, Sola, Phys. Chem. Chem. Phys. (2011)",10.1039/c1cp22239b,2011,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). Vertical excitation energies are in the paper's Tables 2/4/5 but table layout shredded by PDF extraction -> not transcribed (no guessing); value of these rows is the per-molecule active-space definitions for excited-state aromaticity work; structure_file is a generated PubChem conformer (PubChem CID 136879), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2099962686-c,W2099962686-c.xyz,ai_generated,cyclooctatetraene,molecule,C8H8,none,,,,D4h (planar form analyzed),"CASSCF-optimized (ground state), 6-311++G(d,p)","SA/vertical-state CASSCF; electron-delocalization and aromaticity indices (DI, PDI, FLU, Iring, MCI) for ground and low-lying excited states",Gaussian 03,"6-311++G(d,p)",,,,8,8,eight pi orbitals,,"1,3,5 (singlets, triplets, quintets analyzed for the rings)",,1,,,"Feixas, Vandenbussche, Bultinck, Matito, Sola, Phys. Chem. Chem. Phys. (2011)",10.1039/c1cp22239b,2011,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). Vertical excitation energies are in the paper's Tables 2/4/5 but table layout shredded by PDF extraction -> not transcribed (no guessing); value of these rows is the per-molecule active-space definitions for excited-state aromaticity work; structure_file is a generated PubChem conformer (PubChem CID 637866), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2099962686-d,W2099962686-d.xyz,ai_generated,ethylene,molecule,C2H4,none,,,,,"CASSCF-optimized (ground state), 6-311++G(d,p)","SA/vertical-state CASSCF; electron-delocalization and aromaticity indices (DI, PDI, FLU, Iring, MCI) for ground and low-lying excited states",Gaussian 03,"6-311++G(d,p)",,,,4,4,sigma/sigma* and pi/pi* C-C pairs,,1,,1,,,"Feixas, Vandenbussche, Bultinck, Matito, Sola, Phys. Chem. Chem. Phys. (2011)",10.1039/c1cp22239b,2011,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). Vertical excitation energies are in the paper's Tables 2/4/5 but table layout shredded by PDF extraction -> not transcribed (no guessing); value of these rows is the per-molecule active-space definitions for excited-state aromaticity work; structure_file is a generated PubChem conformer (PubChem CID 6325), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2099962686-e,W2099962686-e.xyz,ai_generated,acetylene,molecule,C2H2,none,,,,,"CASSCF-optimized (ground state), 6-311++G(d,p)","SA/vertical-state CASSCF; electron-delocalization and aromaticity indices (DI, PDI, FLU, Iring, MCI) for ground and low-lying excited states",Gaussian 03,"6-311++G(d,p)",,,,6,6,C-C sigma/sigma* pair + in-plane and out-of-plane pi/pi* degenerate pairs,,1,,1,,,"Feixas, Vandenbussche, Bultinck, Matito, Sola, Phys. Chem. Chem. Phys. (2011)",10.1039/c1cp22239b,2011,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). Vertical excitation energies are in the paper's Tables 2/4/5 but table layout shredded by PDF extraction -> not transcribed (no guessing); value of these rows is the per-molecule active-space definitions for excited-state aromaticity work; structure_file is a generated PubChem conformer (PubChem CID 6326), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2099962686-f,W2099962686-f.xyz,ai_generated,formaldehyde,molecule,CH2O,none,,,,,"CASSCF-optimized (ground state), 6-311++G(d,p)","SA/vertical-state CASSCF; electron-delocalization and aromaticity indices (DI, PDI, FLU, Iring, MCI) for ground and low-lying excited states",Gaussian 03,"6-311++G(d,p)",,,,6,5,C-O sigma/sigma* and pi/pi* pairs + one oxygen lone pair n,,1,,1,,,"Feixas, Vandenbussche, Bultinck, Matito, Sola, Phys. Chem. Chem. Phys. (2011)",10.1039/c1cp22239b,2011,"Mined from OA text by claude-casscf-data_mining. Organic (metal_center=none). Vertical excitation energies are in the paper's Tables 2/4/5 but table layout shredded by PDF extraction -> not transcribed (no guessing); value of these rows is the per-molecule active-space definitions for excited-state aromaticity work; structure_file is a generated PubChem conformer (PubChem CID 712), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2787329441-a,,,BODIPY-anthracene dyads (heavy-atom-free triplet photosensitizers),molecule,,none,,,,,X-ray structures discussed; computational geometries per TDDFT/M06-2X section,"CASSCF(4,4) natural-orbital occupation analysis of S0->S(BDP) local pi-pi* and S(BDP)->S(CT) charge-transfer interconversion; main energetics at TDDFT/M06-2X",,,,,,4,4,frontier pi/pi* of BODIPY + pi/pi* of anthracene (the anthracene pi* not involved in the analyzed processes),,"1,3",,1,,CASSCF NOs used to evidence photoinduced electron transfer from anthracene to BODIPY; triplet generation via charge recombination,"Filatov et al., Phys. Chem. Chem. Phys. (2018)",10.1039/c7cp08472b,2018,Mined from OA text by claude-casscf-data_mining. Organic. CASSCF is a supporting analysis tool here (TDDFT carries the energetics); basis/software for the CASSCF step not stated in extracted text (RSC ESI not fetchable) -> empty,none,llm_mining,claude-opus-4-8,yes
W2886362076-a,W2886362076-a.xyz,ai_generated,naphthalene,molecule,C10H8,none,,,,D2h,"B3LYP/6-31G(d,p) optimized (S0 and T1 for adiabatic gaps)","DMRG (M=500; M-convergence tested 100-2000 for naphthalene/anthracene) + DMRG-PDFT with tPBE on-top functional; D2h constrained, S0=1Ag, T1=3B3u",,"6-31+G(d,p) (DMRG/DMRG-PDFT); B3LYP/6-31G(d,p) geometries",,,,10,10,complete pi-valence: all 10 pi electrons in 10 valence pi orbitals,"complete pi-valence space in one step: (n,n) all pi electrons in all valence pi orbitals","1,3",,1,"Ground term: 1Ag. vert S-T gap (eV): DMRG 3.05, DMRG-PDFT 3.35, GAS-PDFT 3.36, CCSD(T) 3.30, DMRG-MRCISD+Q 3.43; expt (adiabatic, vib-corrected) 2.64/2.65",DMRG alone overestimates S-T gaps beyond naphthalene (missing external correlation); PDFT on-top correction brings them to experimental range,"Sharma, Bernales, Knecht, Truhlar, Gagliardi, Chem. Sci. (2019)",10.1039/c8sc03569e,2019,"Mined from OA text by claude-casscf-data_mining. Organic. Vertical gaps transcribed from clean Table 4; adiabatic-table column mapping partially shredded by PDF extraction so only clearly-labeled experimental values are quoted. Paper also covers a polyacetylene series (C2h, 1Ag/3Bu) not transcribed -> see paper. Software not named in extracted text; structure_file is a generated PubChem conformer (PubChem CID 931), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2886362076-b,W2886362076-b.xyz,ai_generated,anthracene,molecule,C14H10,none,,,,D2h,"B3LYP/6-31G(d,p) optimized (S0 and T1 for adiabatic gaps)","DMRG (M=500; M-convergence tested 100-2000 for naphthalene/anthracene) + DMRG-PDFT with tPBE on-top functional; D2h constrained, S0=1Ag, T1=3B3u",,"6-31+G(d,p) (DMRG/DMRG-PDFT); B3LYP/6-31G(d,p) geometries",,,,14,14,complete pi-valence: all 14 pi electrons in 14 valence pi orbitals,"complete pi-valence space in one step: (n,n) all pi electrons in all valence pi orbitals","1,3",,1,"Ground term: 1Ag. vert S-T gap (eV): DMRG 2.34, DMRG-PDFT 2.33, GAS-PDFT 2.22, CCSD(T) 2.46, DMRG-MRCISD+Q 2.47; expt 1.85/1.87",DMRG alone overestimates S-T gaps beyond naphthalene (missing external correlation); PDFT on-top correction brings them to experimental range,"Sharma, Bernales, Knecht, Truhlar, Gagliardi, Chem. Sci. (2019)",10.1039/c8sc03569e,2019,"Mined from OA text by claude-casscf-data_mining. Organic. Vertical gaps transcribed from clean Table 4; adiabatic-table column mapping partially shredded by PDF extraction so only clearly-labeled experimental values are quoted. Paper also covers a polyacetylene series (C2h, 1Ag/3Bu) not transcribed -> see paper. Software not named in extracted text; structure_file is a generated PubChem conformer (PubChem CID 8418), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2886362076-c,W2886362076-c.xyz,ai_generated,tetracene,molecule,C18H12,none,,,,D2h,"B3LYP/6-31G(d,p) optimized (S0 and T1 for adiabatic gaps)","DMRG (M=500; M-convergence tested 100-2000 for naphthalene/anthracene) + DMRG-PDFT with tPBE on-top functional; D2h constrained, S0=1Ag, T1=3B3u",,"6-31+G(d,p) (DMRG/DMRG-PDFT); B3LYP/6-31G(d,p) geometries",,,,18,18,complete pi-valence: all 18 pi electrons in 18 valence pi orbitals,"complete pi-valence space in one step: (n,n) all pi electrons in all valence pi orbitals","1,3",,1,"Ground term: 1Ag. vert S-T gap (eV): DMRG 1.88, DMRG-PDFT 1.58, GAS-PDFT 1.69, CCSD(T) 1.75, DMRG-MRCISD+Q 1.81; expt 1.28",DMRG alone overestimates S-T gaps beyond naphthalene (missing external correlation); PDFT on-top correction brings them to experimental range,"Sharma, Bernales, Knecht, Truhlar, Gagliardi, Chem. Sci. (2019)",10.1039/c8sc03569e,2019,"Mined from OA text by claude-casscf-data_mining. Organic. Vertical gaps transcribed from clean Table 4; adiabatic-table column mapping partially shredded by PDF extraction so only clearly-labeled experimental values are quoted. Paper also covers a polyacetylene series (C2h, 1Ag/3Bu) not transcribed -> see paper. Software not named in extracted text; structure_file is a generated PubChem conformer (PubChem CID 7080), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2886362076-d,W2886362076-d.xyz,ai_generated,pentacene,molecule,C22H14,none,,,,D2h,"B3LYP/6-31G(d,p) optimized (S0 and T1 for adiabatic gaps)","DMRG (M=500; M-convergence tested 100-2000 for naphthalene/anthracene) + DMRG-PDFT with tPBE on-top functional; D2h constrained, S0=1Ag, T1=3B3u",,"6-31+G(d,p) (DMRG/DMRG-PDFT); B3LYP/6-31G(d,p) geometries",,,,22,22,complete pi-valence: all 22 pi electrons in 22 valence pi orbitals,"complete pi-valence space in one step: (n,n) all pi electrons in all valence pi orbitals","1,3",,1,"Ground term: 1Ag. vert S-T gap (eV): DMRG 1.56, DMRG-PDFT 1.13, GAS-PDFT 1.29, CCSD(T) 1.36, DMRG-MRCISD+Q 1.36; expt 0.86+-0.03",DMRG alone overestimates S-T gaps beyond naphthalene (missing external correlation); PDFT on-top correction brings them to experimental range,"Sharma, Bernales, Knecht, Truhlar, Gagliardi, Chem. Sci. (2019)",10.1039/c8sc03569e,2019,"Mined from OA text by claude-casscf-data_mining. Organic. Vertical gaps transcribed from clean Table 4; adiabatic-table column mapping partially shredded by PDF extraction so only clearly-labeled experimental values are quoted. Paper also covers a polyacetylene series (C2h, 1Ag/3Bu) not transcribed -> see paper. Software not named in extracted text; structure_file is a generated PubChem conformer (PubChem CID 8671), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2886362076-e,W2886362076-e.xyz,ai_generated,hexacene,molecule,C26H16,none,,,,D2h,"B3LYP/6-31G(d,p) optimized (S0 and T1 for adiabatic gaps)","DMRG (M=500; M-convergence tested 100-2000 for naphthalene/anthracene) + DMRG-PDFT with tPBE on-top functional; D2h constrained, S0=1Ag, T1=3B3u",,"6-31+G(d,p) (DMRG/DMRG-PDFT); B3LYP/6-31G(d,p) geometries",,,,26,26,complete pi-valence: all 26 pi electrons in 26 valence pi orbitals,"complete pi-valence space in one step: (n,n) all pi electrons in all valence pi orbitals","1,3",,1,"Ground term: 1Ag. vert S-T gap (eV): DMRG 1.19, DMRG-PDFT 0.79, GAS-PDFT 0.99, CCSD(T) 0.99, DMRG-MRCISD+Q 0.98; expt 0.54+-0.05",DMRG alone overestimates S-T gaps beyond naphthalene (missing external correlation); PDFT on-top correction brings them to experimental range,"Sharma, Bernales, Knecht, Truhlar, Gagliardi, Chem. Sci. (2019)",10.1039/c8sc03569e,2019,"Mined from OA text by claude-casscf-data_mining. Organic. Vertical gaps transcribed from clean Table 4; adiabatic-table column mapping partially shredded by PDF extraction so only clearly-labeled experimental values are quoted. Paper also covers a polyacetylene series (C2h, 1Ag/3Bu) not transcribed -> see paper. Software not named in extracted text; structure_file is a generated PubChem conformer (PubChem CID 123044), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2886362076-f,W2886362076-f.xyz,ai_generated,heptacene,molecule,C30H18,none,,,,D2h,"B3LYP/6-31G(d,p) optimized (S0 and T1 for adiabatic gaps)","DMRG (M=500; M-convergence tested 100-2000 for naphthalene/anthracene) + DMRG-PDFT with tPBE on-top functional; D2h constrained, S0=1Ag, T1=3B3u",,"6-31+G(d,p) (DMRG/DMRG-PDFT); B3LYP/6-31G(d,p) geometries",,,,30,30,complete pi-valence: all 30 pi electrons in 30 valence pi orbitals,"complete pi-valence space in one step: (n,n) all pi electrons in all valence pi orbitals","1,3",,1,"Ground term: 1Ag. vert S-T gap (eV): DMRG 0.81, DMRG-PDFT 0.61, GAS-PDFT 0.75, CCSD(T) 0.78, DMRG-MRCISD+Q 0.67",DMRG alone overestimates S-T gaps beyond naphthalene (missing external correlation); PDFT on-top correction brings them to experimental range,"Sharma, Bernales, Knecht, Truhlar, Gagliardi, Chem. Sci. (2019)",10.1039/c8sc03569e,2019,"Mined from OA text by claude-casscf-data_mining. Organic. Vertical gaps transcribed from clean Table 4; adiabatic-table column mapping partially shredded by PDF extraction so only clearly-labeled experimental values are quoted. Paper also covers a polyacetylene series (C2h, 1Ag/3Bu) not transcribed -> see paper. Software not named in extracted text; structure_file is a generated PubChem conformer (PubChem CID 5460712), not the paper's geometry",none,llm_mining,claude-opus-4-8,yes
W2062963396-a,,,"asFP595 chromophore (photoswitchable fluorescent protein chromophore, in protein QM/MM environment)",molecule,,none,,,,,"QM/MM excited-state MD (Gromacs 3.3 + Gaussian03 interface, OPLS MM); minima/CIs from isolated-chromophore optimizations","CASSCF(6,6)/3-21G on-the-fly excited-state QM/MM MD with diabatic surface hopping at the S1/S0 conical-intersection seam; RASSCF(18, 7+4+5)[2,2]/6-31G* for validation of minima and MECPs","Gaussian03 (CASSCF, modified one-electron integrals for MM point-charge polarization); Gromacs 3.3 (MM)",3-21G (MD); 6-31G* (RASSCF validation),,,,6,6,6 pi orbitals selected from RASSCF to describe S0 and S1 simultaneously,"full pi space would be (18,16) - prohibitive for optimizations; RASSCF(18, 7+4+5)[2,2]/6-31G* used to characterize minima/CIs (RAS1=7, RAS2=4, RAS3=5, max 2 holes/2 particles); final REDUCED (6,6) for on-the-fly CASSCF/3-21G MD chosen from the RASSCF orbitals to keep S0/S1 balanced - accuracy reported comparable to RASSCF/6-31G*",1,,1,,"Table S4 reports CASSCF(6,6)/3-21G results on the Z-trans isomer; study concerns cis-trans photoisomerization/protonation control of photoswitching","Schafer, Groenhof, Boggio-Pasqua, Robb, Grubmuller, PLoS Comput. Biol. (2008)",10.1371/journal.pcbi.1000034,2008,"Mined from OA text by claude-casscf-data_mining. Organic chromophore in QM/MM. Notable as an active-space REDUCTION protocol (full pi -> RAS -> validated minimal (6,6)), the mirror image of the buildup protocols elsewhere in this database. State energies in SI tables, not transcribed",none,llm_mining,claude-opus-4-8,yes
W2131618696-a,,,"trans-[RuCl4(NO)(1H-indazole)]- (RuHIndNO; {RuNO}6 moiety, related to anti-cancer drug KP1019)",molecule,,Ru,,,"4x Cl- + NO + 1H-indazole (N-donor), octahedral",,"DFT-optimized: S0 (restricted) and T1 (unrestricted Kohn-Sham), TURBOMOLE 6.5 with RI-J/MARI-J","SA-CASSCF over 3 lowest states (both S0 and T1 geometries, matched averaging for fair comparison); Mulliken population and orbital-entanglement analysis; acCD Cholesky (threshold 1e-4)",MOLCAS 7.8 (CASSCF); TURBOMOLE 6.5 (DFT geometries),ANO-RCC-VTZP,,,,16,13,five Ru 4d + two NO pi/pi* pairs + one indazole pi/pi* pair + one Cl pi combination (sigma_Cl) + NO sigma; the last two mix with d(z2) and d(x2-y2) forming the Ru-NO and Ru-Cl covalent bonds,"single-step selection by chemical criterion: all Ru 4d plus every ligand orbital interacting with them -> (16,13); same space used at both S0 and T1 geometries, with SA over 3 states in each to keep wavefunction quality comparable","1,3",3,1,,orbital-entanglement measures used to quantify multireference character of the Ru-NO bond at S0 vs T1 geometries,"Freitag, Knecht, Keller, Delcey, Aquilante, Bondo Pedersen, Lindh, Reiher, Gonzalez, Phys. Chem. Chem. Phys. 17, 14383 (2015)",10.1039/c4cp05278a,2015,"Mined from OA text by claude-casscf-data_mining. Ru ox state / d-count not explicitly stated ({RuNO}6 Enemark-Feltham notation used instead) -> left empty per copy-never-infer. Valuable as an explicit metal-d-plus-interacting-ligand-orbital selection rule with a real (16,13) result",none,llm_mining,claude-opus-4-8,yes
W2267960904-a,,,[Fe(TPP)F] (iron(III) tetraphenylporphyrin fide),molecule,,Fe,III,3d5,"tetraphenylporphyrin dianion + axial F-, five-coordinate square pyramidal",,DFT-optimized (Cartesian coordinates in SI),CASSCF (state-averaged over all considered states) + NEVPT2; SOC for ZFS; ab initio ligand-field analysis / angular overlap model fit,,,,yes,,5,5,five Fe 3d MOs (minimal d-only space),"single minimal d-only space CAS(5,5); dynamic correlation left to NEVPT2 rather than active-space expansion","2,4,6 — 6,4,2 (S=5/2 ground; 24 S=3/2 and 75 S=1/2 excited states; S=1/2 neglected for SOC as they do not couple to the sextet)",,6,Ground term: 6A1 (S=5/2),experimental ZFS by inelastic neutron scattering: D = 4.49(9) cm-1 (tetragonal polycrystalline),"Nemykin et al. / Fe(TPP)X INS study, Inorg. Chem. (2015)",10.1021/acs.inorgchem.5b01505,2015,"Mined from OA text by claude-casscf-data_mining. CAS(5,5) is the classic minimal d-only choice for high-spin d5 - useful contrast to the metal+ligand spaces elsewhere in this database. Software/basis not stated in extracted text; quartet excited-state energy tables are in the ACS SI. D values quoted are EXPERIMENTAL (INS); the paper compares calculated ZFS to them",NEVPT2,llm_mining,claude-opus-4-8,yes
W2267960904-b,,,[Fe(TPP)Cl] (iron(III) tetraphenylporphyrin clide),molecule,,Fe,III,3d5,"tetraphenylporphyrin dianion + axial Cl-, five-coordinate square pyramidal",,DFT-optimized (Cartesian coordinates in SI),CASSCF (state-averaged over all considered states) + NEVPT2; SOC for ZFS; ab initio ligand-field analysis / angular overlap model fit,,,,yes,,5,5,five Fe 3d MOs (minimal d-only space),"single minimal d-only space CAS(5,5); dynamic correlation left to NEVPT2 rather than active-space expansion","2,4,6 — 6,4,2 (S=5/2 ground; 24 S=3/2 and 75 S=1/2 excited states; S=1/2 neglected for SOC as they do not couple to the sextet)",,6,Ground term: 6A1 (S=5/2),"experimental ZFS by inelastic neutron scattering: D = 6.33(8) cm-1 (tetragonal polycrystalline, from the authors' earlier report)","Nemykin et al. / Fe(TPP)X INS study, Inorg. Chem. (2015)",10.1021/acs.inorgchem.5b01505,2015,"Mined from OA text by claude-casscf-data_mining. CAS(5,5) is the classic minimal d-only choice for high-spin d5 - useful contrast to the metal+ligand spaces elsewhere in this database. Software/basis not stated in extracted text; quartet excited-state energy tables are in the ACS SI. D values quoted are EXPERIMENTAL (INS); the paper compares calculated ZFS to them",NEVPT2,llm_mining,claude-opus-4-8,yes
