key,doi,title,year,oa_pdf_url,source,status,pdf_path,text_path,updated
W2082257602,10.1021/ja1004619,"Experimental and Theoretical EPR Study of Jahn−Teller-Active [HIPTN<sub>3</sub>N]MoL Complexes (L = N<sub>2</sub>, CO, NH<sub>3</sub>)",2010,https://pubs.acs.org/jacsat/article-pdf/132/25/8645/7004759/ja1004619.pdf,doi-import,extracted,papers/mined/W2082257602.pdf,text/W2082257602.txt,2026-08-18T06:59:55Z
W2053159686,10.1021/ct300237f,How Do Heavier Halide Ligands Affect the Signs and Magnitudes of the Zero-Field Splittings in Halogenonickel(II) Scorpionate Complexes? A Theoretical Investigation Coupled to Ligand-Field Analysis,2012,https://pubs.acs.org/jctcce/article-pdf/8/7/2344/11425851/ct300237f.pdf,doi-import,extracted,papers/mined/W2053159686.pdf,text/W2053159686.txt,2026-08-18T03:16:35Z
W2332985899,10.1021/jp5050207,Spectroscopic Distinctions between Two Types of Ce<sup>3+</sup>Ions in X2-Y<sub>2</sub>SiO<sub>5</sub>: A Theoretical Investigation,2014,https://pubs.acs.org/jpcafh/article-pdf/118/27/4988/14281355/jp5050207.pdf,doi-import,text_ready,papers/pending/W2332985899.pdf,text/W2332985899.txt,2026-08-12T16:06:12Z
W3208238040,10.1021/acs.jpclett.1c03373,Ultrafast Internal Conversion Dynamics through the on-the-Fly Simulation of Transient Absorption Pump–Probe Spectra with Different Electronic Structure Methods,2022,https://arxiv.org/pdf/2110.14901,doi-import,text_ready,papers/pending/W3208238040.pdf,text/W3208238040.txt,2026-08-12T14:35:06Z
W2782833875,10.1021/acs.jctc.7b01144,Embedded Multireference Coupled Cluster Theory,2018,https://pubs.acs.org/jctcce/article-pdf/14/2/693/7647876/ct7b01144.pdf,doi-import,text_ready,papers/pending/W2782833875.pdf,text/W2782833875.txt,2026-08-12T16:06:12Z
W2021834031,10.1039/c3fd00006k,A multi-sheeted three-dimensional potential-energy surface for the H-atom photodissociation of phenol,2013,,doi-import,text_ready,papers/pending/W2021834031.pdf,text/W2021834031.txt,2026-08-12T15:02:14Z
W2332811776,10.1021/ct200549z,Photodynamics of All-<i>trans</i> Retinal Protonated Schiff Base in Bacteriorhodopsin and Methanol Solution,2011,https://pubs.acs.org/jctcce/article-pdf/7/9/2694/15740746/ct200549z.pdf,doi-import,text_ready,papers/pending/W2332811776.pdf,text/W2332811776.txt,2026-08-12T16:06:12Z
W2933551388,10.1021/acs.jpca.9b01933,Performance of the Diffusion Quantum Monte Carlo Method with a Single-Slater-Jastrow Trial Wavefunction Using Natural Orbitals and Density Functional Theory Orbitals on Atomization Energies of the Gaussian-2 Set,2019,,doi-import,text_ready,papers/pending/W2933551388.pdf,text/W2933551388.txt,2026-08-12T15:02:14Z
W1526637858,10.1063/1.481592,"Spectroscopic constants of the X(1A1), ã(3B1), and Ã(1B1) states of CF2, CCl2, and CBr2 and heats of formation of selected halocarbenes: An <i>ab initio</i> quantum chemical study",2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2324451264,10.1021/jp012100c,The Structure of<i>meta</i>-Benzyne RevisitedA Close Look into σ-Bond Formation,2001,https://pubs.acs.org/jpcafh/article-pdf/105/45/10422/38416495/jp012100c.pdf,doi-import,text_ready,papers/pending/W2324451264.pdf,text/W2324451264.txt,2026-08-12T16:06:12Z
W1969900416,10.1021/ja961066q,Electrocyclic Ring Opening Modes of Dewar Benzenes:  Ab Initio Predictions for Möbius Benzene and <i>trans</i>-Dewar Benzene as New C<sub>6</sub>H<sub>6</sub> Isomers,1996,https://pubs.acs.org/jacsat/article-pdf/118/31/7381/1645350/ja961066q.pdf,doi-import,extracted,papers/mined/W1969900416.pdf,text/W1969900416.txt,2026-08-13T21:41:25Z
W1974188015,10.1063/1.1578476,"Gas phase electronic spectra of the linear carbon chains HC2n+1H (n=3–6,9)",2003,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2079031849,10.1021/jp004041t,Theoretical Analysis of the Electronic Spectra of Benzaldehyde,2001,https://pubs.acs.org/jpcafh/article-pdf/105/15/3745/39692927/jp004041t.pdf,doi-import,extracted,papers/mined/W2079031849.pdf,text/W2079031849.txt,2026-08-18T06:38:16Z
W2046102328,10.1021/jp001129y,Absorption Spectrum and Cross Sections of the Allyl Radical Measured Using Cavity Ring-Down Spectroscopy:  The Ã ← X Band,2000,https://pubs.acs.org/jpcafh/article-pdf/104/37/8456/39686534/jp001129y.pdf,doi-import,extracted,papers/mined/W2046102328.pdf,text/W2046102328.txt,2026-08-13T17:04:03Z
W2071798566,10.1021/ja012565g,“H/Vinyl” and “Alkyl/Vinyl” Conical Intersections Leading to Carbene Formation from the Excited States of Cyclohexene and Norbornene,2002,https://pubs.acs.org/jacsat/article-pdf/124/37/11182/38863483/ja012565g.pdf,doi-import,extracted,papers/mined/W2071798566.pdf,text/W2071798566.txt,2026-08-18T05:36:40Z
W2083160793,10.1021/ic801679m,"Structure and Magnetic Interactions in the Organic-Based Ferromagnet Decamethylferrocenium Tetracyanoethenide, [FeCp*<sub>2</sub>]<sup>•+</sup>[TCNE]<sup>•−</sup>",2009,https://pubs.acs.org/inocaj/article-pdf/48/8/3296/16345883/ic801679m.pdf,doi-import,extracted,papers/mined/W2083160793.pdf,text/W2083160793.txt,2026-08-18T07:04:34Z
W1980919786,10.1016/j.comptc.2014.04.024,Combining ab initio multiconfigurational and Free Energy Gradient methods to study the π–π* excited state structure and properties of uracil in water,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2031066307,10.1039/c3cp44718a,Ab initio insight into ultrafast nonadiabatic decay of hypoxanthine: keto-N7H and keto-N9H tautomers,2013,,doi-import,text_ready,papers/pending/W2031066307.pdf,text/W2031066307.txt,2026-08-12T15:02:15Z
W2019416375,10.1021/jp013869s,"Resonance Raman Spectra Simulation of the 4,4‘-Bipyridine Anion Radical and N-Protonated Radical",2002,https://pubs.acs.org/jpcafh/article-pdf/106/16/4168/40144830/jp013869s.pdf,doi-import,extracted,papers/mined/W2019416375.pdf,text/W2019416375.txt,2026-08-17T22:52:38Z
W1992737978,10.1063/1.4817965,Reducing the propensity for unphysical wavefunction symmetry breaking in multireference calculations of the excited states of semiconductor clusters,2013,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1981061574,10.1103/physreva.38.6098,Theoretical study of the negative ions of HBr and HI,1988,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1987622747,10.1063/1.472181,Rovibrational energy levels and equilibrium geometry of HCP,1996,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1967650759,10.1063/1.458298,"Electronic states and potential energy surfaces of H2Te, H2Po, and their positive ions",1990,,doi-import,extracted,papers/mined/W1967650759.pdf,text/W1967650759.txt,2026-08-13T20:12:50Z
W2081058966,10.1016/s0009-2614(01)01002-8,Ab initio study of the ground state and the first excited state of the rectangular () molecule,2001,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2117330735,10.1080/00268978300101461,A potential energy surface for the ground state of CH<sub>2</sub>,1983,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W111207664,10.1007/978-1-4020-8184-2_5,Multiconfigurational quantum chemistry for ground and excited states,2008,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2065541896,10.1080/01411590412331316690,Excited state molecular dynamics of retinal model chromophores,2005,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1972372733,10.1021/jp806507k,Theoretical Study of Dioxygen Binding Process in Iron(III) Catechol Dioxygenase: “Oxygen Activation” vs “Substrate Activation”,2009,https://pubs.acs.org/jpcbfk/article-pdf/113/14/4826/14962797/jp806507k.pdf,doi-import,extracted,papers/mined/W1972372733.pdf,text/W1972372733.txt,2026-08-13T23:07:47Z
W2062517283,10.1002/qua.20910,Modeling dioxygen binding to the non‐heme iron‐containing enzymes,2006,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2032291848,10.1007/s12043-010-0006-y,Potential energy curves for neutral and multiply charged carbon monoxide,2010,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2025779810,10.1021/ja0039987,UDFT and MCSCF Descriptions of the Photochemical Bergman Cyclization of Enediynes,2001,https://pubs.acs.org/jacsat/article-pdf/123/11/2650/38333105/ja0039987.pdf,doi-import,extracted,papers/mined/W2025779810.pdf,text/W2025779810.txt,2026-08-17T23:36:31Z
W2082825974,10.1063/1.464753,Electronic states of Y<i>n</i> (<i>n</i>=2–4),1993,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2036609368,10.1021/jp9848187,Ab Initio Quantum Chemical Studies of the Formaldiminoxy (CH<sub>2</sub>NO) Radical:  2. Dissociation Reactions,1999,https://pubs.acs.org/jpcafh/article-pdf/103/23/4514/1226223/jp9848187.pdf,doi-import,extracted,papers/mined/W2036609368.pdf,text/W2036609368.txt,2026-08-18T00:47:14Z
W2077424295,10.1016/s0009-2614(99)00180-3,All-electron ab initio investigations of the electronic states of the NiC molecule,1999,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1537024160,10.1063/1.473537,The vibrational spectrum of H2O2+⋅ radical cation: An illustration of symmetry breaking,1997,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2067154802,10.1021/jp001973o,Electronic Excitation in a Saturated Chain:  An MS-CASPT2 Treatment of the Anti Conformer of <i>n</i>-Tetrasilane,2000,https://pubs.acs.org/jpcafh/article-pdf/104/37/8593/39687817/jp001973o.pdf,doi-import,extracted,papers/mined/W2067154802.pdf,text/W2067154802.txt,2026-08-18T04:49:16Z
W1997560332,10.1016/0301-0104(94)00356-f,The energetics of fragmentation of the naphthalene cation,1995,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2034698327,10.1016/0301-0104(91)80002-y,Electronic structure of the linear form of OCuO,1991,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2004572171,10.1016/j.cap.2005.04.023,Theoretical investigation of electronic structures of the ground and excited states of pyrene and its derivatives,2005,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2047165751,10.1021/jp101963p,Effects of Cyano Substituents on Cyclobutadiene and Its Isomers,2010,https://pubs.acs.org/jpcafh/article-pdf/114/22/6431/4518780/jp101963p.pdf,doi-import,extracted,papers/mined/W2047165751.pdf,text/W2047165751.txt,2026-08-18T02:18:54Z
W2038470370,10.1002/qua.990,"Benzocyclobutadiene: The question of structures, magnetic shieldings, and aromatic character*",2002,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2049955951,10.1021/jp901553y,Mechanism and Dynamic Correlation Effects in Cycloaddition Reactions of Singlet Difluorocarbene to Alkenes and Disilene,2009,https://pubs.acs.org/jpcafh/article-pdf/113/36/9852/12494430/jp901553y.pdf,doi-import,extracted,papers/mined/W2049955951.pdf,text/W2049955951.txt,2026-08-18T02:45:47Z
W2079803774,10.1063/1.454392,Electronic states and potential energy surfaces of PdH2: Comparison with PtH2,1988,,doi-import,text_ready,papers/pending/W2079803774.pdf,text/W2079803774.txt,2026-08-12T15:02:16Z
W2081310767,10.1063/1.446451,On the electron affinity of Be2,1984,,doi-import,text_ready,papers/pending/W2081310767.pdf,text/W2081310767.txt,2026-08-12T15:02:16Z
W2003364926,10.1016/0166-1280(88)80399-3,Dynamics of singlet biradicals. Application of ab initio variational transition state theory to the fragmentation of tetramethylene,1988,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2082490600,10.1080/00268978300100631,The binding in ClF<sub>3</sub>,1983,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2045141801,10.1016/0009-2614(96)00525-8,On the stability of hydridoalkyl complexes of Co+,1996,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2065107782,10.1021/jp076716z,Trajectory Surface Hopping Study of the O(<sup>3</sup>P) + Ethylene Reaction Dynamics,2007,https://pubs.acs.org/jpcafh/article-pdf/112/10/2093/4780324/jp076716z.pdf,doi-import,extracted,papers/mined/W2065107782.pdf,text/W2065107782.txt,2026-08-18T04:50:10Z
W2080268300,10.1021/jp900822v,Theoretical Description of the Structure and Magnetic Properties of Nitroxide−Cu(II)−Nitroxide Spin Triads by Means of Multiconfigurational Ab Initio Calculations,2009,,doi-import,text_ready,papers/pending/W2080268300.pdf,text/W2080268300.txt,2026-08-12T15:02:16Z
W2029751902,10.1021/ic201686c,Electronic Structure of Oxidized Complexes Derived from <i>cis</i>-[Ru<sup>II</sup>(bpy)<sub>2</sub>(H<sub>2</sub>O)<sub>2</sub>]<sup>2+</sup> and Its Photoisomerization Mechanism,2011,,doi-import,text_ready,papers/pending/W2029751902.pdf,text/W2029751902.txt,2026-08-12T15:02:16Z
W2952716388,10.1021/ja992638k,Intriguing Gold TrifluorideMolecular Structure of Monomers and Dimers:  An Electron Diffraction and Quantum Chemical Study,2000,https://pubs.acs.org/jacsat/article-pdf/122/13/3127/38317743/ja992638k.pdf,doi-import,text_ready,papers/pending/W2952716388.pdf,text/W2952716388.txt,2026-08-12T16:06:14Z
W2043111268,10.1063/1.4811835,The multi-configuration self-consistent field method within a polarizable embedded framework,2013,,doi-import,text_ready,papers/pending/W2043111268.pdf,text/W2043111268.txt,2026-08-12T15:02:17Z
W2071203343,10.1021/jp102635s,Reinvestigation of the Reaction of Ethylene and Singlet Oxygen by the Approximate Spin Projection Method. Comparison with Multireference Coupled-Cluster Calculations,2010,https://pubs.acs.org/jpcafh/article-pdf/114/30/7967/4527427/jp102635s.pdf,doi-import,extracted,papers/mined/W2071203343.pdf,text/W2071203343.txt,2026-08-18T05:26:31Z
W2756276745,10.1021/acs.jpcc.7b05761,Predicting the Operational Stability of Phosphorescent OLED Host Molecules from First Principles: A Case Study,2017,https://pubs.acs.org/jpccck/article-pdf/121/40/22422/7786593/jp7b05761.pdf,doi-import,text_ready,papers/pending/W2756276745.pdf,text/W2756276745.txt,2026-08-12T16:06:14Z
W2020608829,10.1063/1.4913515,Electron dynamics upon ionization: Control of the timescale through chemical substitution and effect of nuclear motion,2015,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1971261617,10.1063/1.2822283,"Excited electronic state decomposition of furazan based energetic materials: 3,3′-diamino-4,4′-azoxyfurazan and its model systems, diaminofurazan and furazan",2008,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2328353458,10.1021/jp205923m,Theoretical Molecular Double-Core-Hole Spectroscopy of Nucleobases,2011,,doi-import,text_ready,papers/pending/W2328353458.pdf,text/W2328353458.txt,2026-08-12T15:02:17Z
W2517965362,10.1063/1.4960955,A mechanochemical study of the effects of compression on a Diels-Alder reaction,2016,,doi-import,text_ready,papers/pending/W2517965362.pdf,text/W2517965362.txt,2026-08-12T15:02:17Z
W2999871400,10.1021/acs.inorgchem.9b02216,"Theoretical Study of Iron Porphyrin Nitrene: Formation Mechanism, Electronic Nature, and Intermolecular C–H Amination",2020,https://pubs.acs.org/inocaj/article-pdf/59/3/1622/13944617/ic9b02216.pdf,doi-import,text_ready,papers/pending/W2999871400.pdf,text/W2999871400.txt,2026-08-12T16:06:14Z
W2074900663,10.1021/ct050040z,Highly Reduced Polyoxometalates:  Ab Initio and DFT Study of [PMo<sub>8</sub>V<sub>4</sub>O<sub>40</sub>(VO)<sub>4</sub>]<sup>5</sup><sup>-</sup>,2005,https://pubs.acs.org/jctcce/article-pdf/1/5/856/41625608/ct050040z.pdf,doi-import,extracted,papers/mined/W2074900663.pdf,text/W2074900663.txt,2026-08-18T06:04:45Z
W2079320937,10.1021/jz900262w,Photoinduced Proton Transfer as a Possible Mechanism for Highly Efficient Excited-State Deactivation in Proteins,2009,https://pubs.acs.org/jpclcd/article-pdf/1/1/425/18643713/jz900262w.pdf,doi-import,extracted,papers/mined/W2079320937.pdf,text/W2079320937.txt,2026-08-13T16:36:46Z
W2025496879,10.1021/ja003359w,Potential Energy Surface Crossings and the Mechanistic Spectrum for Intramolecular Electron Transfer in Organic Radical Cations,2001,https://pubs.acs.org/jacsat/article-pdf/123/4/722/43030219/ja003359w.pdf,doi-import,extracted,papers/mined/W2025496879.pdf,text/W2025496879.txt,2026-08-17T23:30:43Z
W2042763359,10.1063/1.3242082,The molecular dissociation of formaldehyde at medium photoexcitation energies: A quantum chemistry and direct quantum dynamics study,2009,https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/1.3242082/13371679/144301_1_online.pdf,doi-import,extracted,papers/mined/W2042763359.pdf,text/W2042763359.txt,2026-08-18T01:39:55Z
W1521617169,10.1063/1.473985,"An <i>ab initio</i> MO study on structures and energetics of C3H−, C3H, and C3H+",1997,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1982524785,10.1016/s0301-0104(96)00363-1,"Excited electronic states of the methyl radical. Ab initio molecular orbital study of geometries, excitation energies and vibronic spectra",1997,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2040468307,10.1021/jp809163g,Computing a Three-Dimensional Electronic Energy Manifold for the LiH + H ⇌ Li + H<sub>2</sub> Chemical Reaction,2009,,doi-import,text_ready,papers/pending/W2040468307.pdf,text/W2040468307.txt,2026-08-12T15:02:17Z
W2136926394,10.1016/s0009-2614(90)87129-f,Spectroscopic constants and potential energy curves of electronic states of LaH,1990,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2545672696,10.1002/chem.201604340,"The First Lanthanide Complexes with a Redox‐Active Sulfur Diimide Ligand: Synthesis and Characterization of [LnCp*<sub>2</sub>(RN=)<sub>2</sub>S], Ln=Sm, Eu, Yb; R=SiMe<sub>3</sub>",2016,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2084438527,10.1016/j.chemphys.2011.04.015,"Theoretical spectroscopy on K–2, K–1L–1, and L–2 double core hole states of SiX4 (X=H, F, Cl, and CH3) molecules",2011,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4243420839,10.1016/s0009-2614(00)00284-0,Quantum-chemical study of the geometric and electronic structure of the CoC2 molecule,2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2946677259,10.1039/c9cp01267b,Photophysical characterization of new and efficient synthetic sunscreens,2019,,doi-import,text_ready,papers/pending/W2946677259.pdf,text/W2946677259.txt,2026-08-12T15:02:17Z
W2766436633,10.1021/acs.jpcb.7b09046,QM and QM/MM Studies on Excited-State Relaxation Mechanisms of Unnatural Bases in Vacuo and Base Pairs in DNA,2017,https://pubs.acs.org/jpcbfk/article-pdf/121/46/10467/9123726/jp7b09046.pdf,doi-import,text_ready,papers/pending/W2766436633.pdf,text/W2766436633.txt,2026-08-12T16:06:15Z
W2588199809,10.1021/acs.jpca.7b00245,Titanium Digermanium: Theoretical Assignment of Electronic Transitions Underlying Its Anion Photoelectron Spectrum,2017,https://doi.org/10.1021/acs.jpca.7b00245.s001,doi-import,text_ready,papers/pending/W2588199809.pdf,text/W2588199809.txt,2026-08-12T14:35:06Z
W2620734020,10.1039/c7cp02957h,Heavy ligand atom induced large magnetic anisotropy in Mn( <scp>ii</scp> ) complexes,2017,,doi-import,text_ready,papers/pending/W2620734020.pdf,text/W2620734020.txt,2026-08-12T15:02:18Z
W2990563942,10.1063/1.5130997,Analytical gradients and derivative couplings for dynamically weighted complete active space self-consistent field,2019,,doi-import,text_ready,papers/pending/W2990563942.pdf,text/W2990563942.txt,2026-08-12T15:02:18Z
W1979056504,10.1063/1.473291,Spin-orbit induced radiationless transitions in organometallics: Quantum simulation of the intersystem crossing processes in the photodissociation of HCo(CO)4,1997,,doi-import,not_usable,papers/mined/W1979056504.pdf,text/W1979056504.txt,2026-08-14T03:13:24Z
W2052065552,10.1063/1.455266,Theoretical spectrum of AlN,1988,,doi-import,text_ready,papers/pending/W2052065552.pdf,text/W2052065552.txt,2026-08-12T15:02:19Z
W1994492781,10.1007/s00214-006-0094-4,Multireference State-specific Coupled Cluster Approach with the CAS Reference: Inserting Be into H2,2006,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1974417848,10.1016/j.cplett.2005.01.101,General-order single- and multi-reference configuration interaction and coupled-cluster theory: Symmetric dissociation of water,2005,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2092065509,10.1016/s0301-0104(00)00207-x,Conical intersections and photoreactions of 2H-azirines,2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2000899826,10.1016/j.chemphys.2012.08.014,Vibronic coupling effects on the structure and spectroscopy of neutral and charged TiO2 clusters,2012,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1993875641,10.1002/jcc.23103,An efficient algorithm for complete active space valence bond self‐consistent field calculation,2012,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2885676681,10.1016/j.chemphys.2018.07.041,Comparison of internal conversion dynamics of azo and azoxy energetic moieties through the (S1/S0)CI conical Intersection: An ab initio multiple spawning study,2018,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2022748454,10.1063/1.456891,Multireference and relativistic effects in NiH,1989,,doi-import,text_ready,papers/pending/W2022748454.pdf,text/W2022748454.txt,2026-08-12T15:02:19Z
W2010476368,10.1021/jp973384x,Triplet State <i>Z</i>/<i>E</i>-Photoisomerizations of Polyenes:  A Comparison of ab Initio and Density Functional Methods,1998,,doi-import,text_ready,papers/pending/W2010476368.pdf,text/W2010476368.txt,2026-08-12T15:02:19Z
W2069071385,10.1063/1.464443,Geometries and bond energies of PH<i>n</i>and PH<i>n</i>+ (<i>n</i>=1–3),1993,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1986439999,10.1007/s00214-002-0420-4,"An ab initio study of the structure of two-, three- and five-dimersilicon clusters: An approach to the Si(100) surface",2003,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1983822130,10.1021/jp066090x,"An Ab Initio Study of the Excited States, Isomerization Energy Profiles and Conical Intersections of a Chiral Cyclohexylidene Derivative",2006,,doi-import,extracted,papers/mined/W1983822130.pdf,text/W1983822130.txt,2026-08-14T07:18:12Z
W359409544,10.1016/s0009-2614(02)00195-1,"Ab initio and kinetics study of the ground ″ potential energy surface of the ()+→2, +(Δ) reactions",2002,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2022371652,10.1021/ct700037z,CASCI Reference Wave Functions for Multireference Perturbation Theory Built from Hartree−Fock or Kohn−Sham Orbitals,2007,https://pubs.acs.org/jctcce/article-pdf/3/4/1306/41453273/ct700037z.pdf,doi-import,extracted,papers/mined/W2022371652.pdf,text/W2022371652.txt,2026-08-17T23:12:05Z
W2133231428,10.1063/1.461257,"Electron affinities, shake-up affinities, and ionization energies of <i>S</i>4 isomers",1991,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2024016791,10.1063/1.479371,Comparison of methods for calculating the properties of intramolecular hydrogen bonds. Excited state proton transfer,1999,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2010030156,10.1063/1.458297,Theoretical study of the radiative lifetime of the <i>A</i> 1∏<i>u</i> state of C2,1990,,doi-import,text_ready,papers/pending/W2010030156.pdf,text/W2010030156.txt,2026-08-12T15:02:20Z
W2040134322,10.1021/jp063003s,Theoretical Studies on the Low-Lying Electronic States of the HSO Neutral Radical and Its Cation,2006,,doi-import,text_ready,papers/pending/W2040134322.pdf,text/W2040134322.txt,2026-08-12T15:02:20Z
W3193775202,10.26902/jsc_id59826,Особенности возбуждения люминесценции полимерного метакрилата европия(III): CASSCF/XMCQDPT2,2020,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4237663552,10.1002/(sici)1097-461x(1996)60:1<505::aid-qua49>3.3.co;2-1,Potential energy surfaces of pseudoaromatic molecules: An MMVB and CASSCF study of pentalene,1996,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W7168188358,10.1021/acs.jctc.6c00400,A PerturbativeSuper-CI Approach for Orbital Optimizationin Two-Component Relativistic CASSCF,2026,,doi-import,text_ready,papers/pending/W7168188358.pdf,text/W7168188358.txt,2026-08-12T15:02:20Z
W2037042858,10.1021/ar700205f,Ab Initio Determination of Dark Structures in Radiationless Transitions for Aromatic Carbonyl Compounds,2008,https://pubs.acs.org/achre4/article-pdf/41/3/452/16288044/ar700205f.pdf,doi-import,not_usable,papers/mined/W2037042858.pdf,text/W2037042858.txt,2026-08-18T00:47:48Z
W2067417921,10.1021/ja506934k,Reactivity of the Binuclear Non-Heme Iron Active Site of Δ<sup>9</sup> Desaturase Studied by Large-Scale Multireference <i>Ab Initio</i> Calculations,2014,https://pubs.acs.org/jacsat/article-pdf/136/45/15977/8037708/ja506934k.pdf,doi-import,extracted,papers/mined/W2067417921.pdf,text/W2067417921.txt,2026-08-18T04:54:48Z
W1970291721,10.1021/jp026464w,Modeling of Biomolecular Systems with the Quantum Mechanical and Molecular Mechanical Method Based on the Effective Fragment Potential Technique:  Proposal of Flexible Fragments,2002,https://pubs.acs.org/jpcafh/article-pdf/106/44/10663/43115164/jp026464w.pdf,doi-import,extracted,papers/mined/W1970291721.pdf,text/W1970291721.txt,2026-08-13T22:14:08Z
W2321098994,10.1021/ja207717k,The Pyrolysis of Isoxazole Revisited: A New Primary Product and the Pivotal Role of the Vinylnitrene. A Low-Temperature Matrix Isolation and Computational Study,2011,https://pubs.acs.org/jacsat/article-pdf/133/46/18911/16781158/ja207717k.pdf,doi-import,text_ready,papers/pending/W2321098994.pdf,text/W2321098994.txt,2026-08-12T16:06:16Z
W2904335186,10.1021/jacs.8b11739,Intrinsic Reactivity of Diatomic 3d Transition-Metal Carbides in the Thermal Activation of Methane: Striking Electronic Structure Effects,2018,https://pubs.acs.org/jacsat/article-pdf/141/1/599/6335184/ja8b11739.pdf,doi-import,text_ready,papers/pending/W2904335186.pdf,text/W2904335186.txt,2026-08-12T16:06:16Z
W1973191689,10.1016/s0301-0104(00)00108-7,Ab initio study of spin-forbidden unimolecular decomposition of carbon dioxide,2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2044106590,10.1021/ja0263137,Computational Study on the Origin of the Stereoselectivity for the Photochemical Denitrogenation of Diazabicycloheptene,2003,https://pubs.acs.org/jacsat/article-pdf/125/36/10947/42715997/ja0263137.pdf,doi-import,extracted,papers/mined/W2044106590.pdf,text/W2044106590.txt,2026-08-18T01:47:33Z
W2130242305,10.1021/ic2003244,Combined Triple and Double Bonds to Uranium: The N≡U═N−H Uranimine Nitride Molecule Prepared in Solid Argon,2011,https://pubs.acs.org/inocaj/article-pdf/50/8/3826/16684572/ic2003244.pdf,doi-import,text_ready,papers/pending/W2130242305.pdf,text/W2130242305.txt,2026-08-12T16:06:16Z
W1970954631,10.1063/1.459061,"Geometries and energies of electronic states of AsH3, SbH3, and BiH3 and their positive ions",1990,,doi-import,extracted,papers/mined/W1970954631.pdf,text/W1970954631.txt,2026-08-13T22:35:20Z
W2080015026,10.1021/jp8076408,Thermodynamic and Structural Features of Aqueous Ce(III),2008,https://pubs.acs.org/jpcafh/article-pdf/112/44/11198/13029850/jp8076408.pdf,doi-import,extracted,papers/mined/W2080015026.pdf,text/W2080015026.txt,2026-08-18T06:45:32Z
W2059208051,10.1021/ja501777r,Inverted Substrate Preferences for Photochemical Heterolysis Arise from Conical Intersection Control,2014,https://dr.lib.iastate.edu/bitstreams/ed2dfb69-3d3a-43be-8ab4-be32f550e156/download,doi-import,extracted_partial,papers/mined/W2059208051.pdf,text/W2059208051.txt,2026-08-18T04:17:46Z
W2044927936,10.1002/1097-461x(2000)80:4/5<1099::aid-qua59>3.0.co;2-c,"Theoretical analysis of the Cope rearrangement of 1,5-hexadiene",2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W3210671588,10.1016/j.mencom.2021.09.011,"Heterometallic Coii-Lii carboxylate complexes with N-heterocyclic carbene, triphenylphosphine and pyridine: a comparative study of magnetic properties",2021,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
