audited_on,entry_id,reference_doi,mining_model,documented_read_depth,source_status,source_match_method,source_match_confidence,active_pair_text_evidence,filled_substantive_fields,missing_core_fields,schema_issues,audit_action
2026-08-11,W4415341061-c,10.1021/acs.inorgchem.5c03532,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W4415341061-d,10.1021/acs.inorgchem.5c03532,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W4415341061-e,10.1021/acs.inorgchem.5c03532,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W4415341061-f,10.1021/acs.inorgchem.5c03532,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W4415341061-g,10.1021/acs.inorgchem.5c03532,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W4415341061-h,10.1021/acs.inorgchem.5c03532,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-a,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-b,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-c,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-d,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-e,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-f,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-g,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-h,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-i,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-j,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-k,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-l,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-m,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-n,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-o,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-p,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-q,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-r,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-s,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4417274606-t,10.1021/acs.inorgchem.5c03903,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4414553927-a,10.1021/acs.inorgchem.5c03929,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,basis_set;software,,manual_source_reread_needed
2026-08-11,W4416178400-a,10.1021/acs.inorgchem.5c03943,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4416178400-b,10.1021/acs.inorgchem.5c03943,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W7163070452-a,10.1021/acs.inorgchem.6c01030,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W7163070452-b,10.1021/acs.inorgchem.6c01030,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2958737176-a,10.1021/acs.joc.9b01197,gpt-5.6,not_documented,exact_doi_text,doi,high,located,11,software,,manual_source_reread_needed
2026-08-11,W4200113171-a,10.1021/acs.jpca.1c07108,gpt-5.6,not_documented,exact_doi_text,doi,high,located,10,basis_set;software,,manual_source_reread_needed
2026-08-11,W3211816253-a,10.1021/acs.jpca.1c09150,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W3211816253-b,10.1021/acs.jpca.1c09150,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4409642959-a,10.1021/acs.jpca.4c08520,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,basis_set,,manual_source_reread_needed
2026-08-11,W4409642959-b,10.1021/acs.jpca.4c08520,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,basis_set,,manual_source_reread_needed
2026-08-11,W4410244095-a,10.1021/acs.jpca.5c01912,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4413994610-a,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-b,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-c,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-d,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-e,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-f,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-g,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-h,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-i,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-j,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-k,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4413994610-l,10.1021/acs.jpca.5c02571,gpt-5.6,not_documented,exact_doi_text,doi,high,located,17,software,,manual_source_reread_needed
2026-08-11,W4415901453-a,10.1021/acs.jpca.5c04929,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W4416332636-a,10.1021/acs.jpca.5c05370,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4416332636-b,10.1021/acs.jpca.5c05370,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-a,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-b,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-c,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-d,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-e,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-f,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-g,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-h,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-i,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-j,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-k,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414546132-l,10.1021/acs.jpca.5c05510,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W4414536538-a,10.1021/acs.jpca.5c05513,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4414536538-b,10.1021/acs.jpca.5c05513,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4414536538-c,10.1021/acs.jpca.5c05513,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4417429222-a,10.1021/acs.jpca.5c06689,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W4417429222-b,10.1021/acs.jpca.5c06689,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W4417429222-c,10.1021/acs.jpca.5c06689,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W4417429222-d,10.1021/acs.jpca.5c06689,gpt-5.6,not_documented,exact_doi_text,doi,high,located,16,,,source_evidence_and_completeness_pass
2026-08-11,W4417429222-e,10.1021/acs.jpca.5c06689,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4417429222-f,10.1021/acs.jpca.5c06689,gpt-5.6,not_documented,exact_doi_text,doi,high,located,14,,,source_evidence_and_completeness_pass
2026-08-11,W4415606929-a,10.1021/acs.cgd.5c01058,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,21,,,manual_source_reread_needed
2026-08-11,W4415606929-b,10.1021/acs.cgd.5c01058,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,21,,,manual_source_reread_needed
2026-08-11,W4415705632-a,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W4415705632-b,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W4415705632-c,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W4415705632-d,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W4415705632-e,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4415705632-f,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4415705632-g,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4415705632-h,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W4415705632-i,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,located,18,,,source_evidence_and_completeness_pass
2026-08-11,W4415705632-j,10.1021/acs.jctc.5c01321,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,18,,,manual_source_reread_needed
2026-08-11,W4415583672-a,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4415583672-b,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4415583672-c,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4415583672-d,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4415583672-e,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4415583672-f,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4415583672-g,10.1021/acs.jctc.5c01411,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,16,,,manual_source_reread_needed
2026-08-11,W4414601816-a,10.1021/acs.jpca.5c04699,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4414601816-b,10.1021/acs.jpca.5c04699,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W4414601816-c,10.1021/acs.jpca.5c04699,gpt-5.6,not_documented,exact_doi_text,doi,high,located,15,,,source_evidence_and_completeness_pass
2026-08-11,W7125943486-a,10.48550/arxiv.2601.19699,gpt-5.6,not_documented,unavailable,,,source_unavailable,13,,,source_recovery_needed
2026-08-11,W7128057212-a,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-b,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-c,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-d,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-e,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-f,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-g,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-h,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-i,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-j,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-k,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-l,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-m,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-n,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-o,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-p,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-q,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-r,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-s,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-t,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-u,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-v,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-w,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-x,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-y,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-z,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-aa,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ab,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ac,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ad,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ae,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-af,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ag,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ah,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ai,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-aj,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ak,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-al,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-am,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-an,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ao,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ap,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,14,,,source_recovery_needed
2026-08-11,W7128057212-aq,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ar,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-as,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-at,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-au,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-av,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-aw,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,14,,,source_recovery_needed
2026-08-11,W7128057212-ax,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,14,,,source_recovery_needed
2026-08-11,W7128057212-ay,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-az,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-ba,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-bb,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-bc,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-bd,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-be,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-bf,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-bg,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128057212-bh,10.48550/arxiv.2602.04420,gpt-5.6,not_documented,unavailable,,,source_unavailable,15,,,source_recovery_needed
2026-08-11,W7128540746-a,10.48550/arxiv.2602.07746,gpt-5.6,not_documented,unavailable,,,source_unavailable,12,basis_set,,source_recovery_needed
2026-08-11,W7133209380-a,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-b,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-c,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-d,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-e,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-f,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-g,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-h,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-i,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-j,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,14,,,manual_source_reread_needed
2026-08-11,W7133209380-k,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W7133209380-l,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W7133209380-m,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W7133209380-n,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W7133209380-o,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W7133209380-p,10.48550/arxiv.2602.24236,gpt-5.6,not_documented,title_matched_text,title,high,not_machine_located,17,,,manual_source_reread_needed
2026-08-11,W7134851058-a,10.48550/arxiv.2603.07089,gpt-5.6,not_documented,unavailable,,,source_unavailable,13,,,source_recovery_needed
2026-08-11,W2084250155-a,10.1063/1.1355986,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W2084250155-b,10.1063/1.1355986,gpt-5.6,not_documented,exact_doi_text,doi,high,located,12,,,source_evidence_and_completeness_pass
2026-08-11,W2084250155-c,10.1063/1.1355986,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2084250155-d,10.1063/1.1355986,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2324347976-a,10.1080/00268976.2016.1164348,gpt-5.6,not_documented,exact_doi_text,doi,high,located,13,,,source_evidence_and_completeness_pass
2026-08-11,W2324347976-b,10.1080/00268976.2016.1164348,gpt-5.6,not_documented,exact_doi_text,doi,high,not_machine_located,13,,,manual_source_reread_needed
2026-08-11,W4417492957-a,10.1021/acs.inorgchem.5c05241,gpt-5.6,not_documented,exact_doi_text,index_key,high,located,19,,,source_evidence_and_completeness_pass
