doi,open_access,oa_status,oa_url,openalex_id,checked
10.1021/acs.jpca.4c08109,yes,green,https://amu.hal.science/hal-05336348/document,W4409905234,2026-08-08T00:16:47Z
10.1021/acs.jpca.4c08520,no,closed,,W4409642959,2026-08-08T00:16:47Z
10.1021/acs.jpca.5b03282,yes,hybrid,https://doi.org/10.1021/acs.jpca.5b03282,W2415716483,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c00196,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c00196?ref=article_openPDF,W4409093336,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c01107,yes,hybrid,https://doi.org/10.1021/acs.jpca.5c01107,W4410219934,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c01912,no,closed,,W4410244095,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c02571,no,closed,,W4413994610,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c03946,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c03946?ref=article_openPDF,W4412726638,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c04385,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c04385?ref=article_openPDF,W4413381662,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c04699,yes,hybrid,https://doi.org/10.1021/acs.jpca.5c04699,W4414601816,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c04929,no,closed,,W4415901453,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c05370,no,closed,,W4416332636,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c05510,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c05510?ref=article_openPDF,W4414546132,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c05513,no,closed,,W4414536538,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c05650,yes,hybrid,https://doi.org/10.1021/acs.jpca.5c05650,W4414422956,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c06689,no,closed,,W4417429222,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c06695,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c06695?ref=article_openPDF,W7122469767,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c07439,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c07439?ref=article_openPDF,W7125797799,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c07496,no,closed,,W4417439596,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c07741,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c07741?ref=article_openPDF,W7166012864,2026-08-08T00:16:47Z
10.1021/acs.jpca.5c08237,no,closed,,W7132833229,2026-08-08T00:16:47Z
10.1021/acs.jpca.6b05110,yes,green,https://amu.hal.science/hal-02288816,W2483570261,2026-08-08T00:16:47Z
10.1021/acs.jpca.6b05180,yes,green,https://amu.hal.science/hal-02288817,W2512267231,2026-08-08T00:16:47Z
10.1021/acs.jpca.6b10687,yes,green,,W2557536494,2026-08-08T00:16:47Z
10.1021/acs.jpca.6b11930,yes,green,https://dspace.mit.edu/bitstream/1721.1/113022/1/Ioannidis_OA.pdf,W2568191866,2026-08-08T00:16:47Z
10.1021/acs.jpca.6b12448,yes,green,http://hdl.handle.net/11336/48395,W2597419965,2026-08-08T00:16:47Z
10.1021/acs.jpca.6c01999,no,closed,,W7163570672,2026-08-08T00:16:47Z
10.1021/acs.jpca.6c02386,no,closed,,W7167932438,2026-08-08T00:16:47Z
10.1021/acs.jpca.7b12652,yes,green,https://www.osti.gov/servlets/purl/2311183,W2788624090,2026-08-08T00:16:47Z
10.1021/acs.jpca.8b00941,yes,green,https://arxiv.org/pdf/1805.08746,W2803535697,2026-08-08T00:16:47Z
10.1021/acs.jpca.9b01397,yes,green,http://doi.org/10.1021/acs.jpca.9b01397,W2931020913,2026-08-08T00:16:47Z
10.1021/acs.jpca.9b03708,yes,green,https://arxiv.org/pdf/1905.10635,W2963067806,2026-08-08T00:16:47Z
10.1021/acs.jpca.9b04372,yes,green,https://amu.hal.science/hal-02288622,W2955961721,2026-08-08T00:16:47Z
10.1021/acs.jpcb.0c10873,yes,hybrid,https://doi.org/10.1021/acs.jpcb.0c10873,W3127108582,2026-08-08T00:16:47Z
10.1021/acs.jpcc.1c03278,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpcc.1c03278,W3164416167,2026-08-08T00:16:47Z
10.1021/acs.jpcc.3c08112,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpcc.3c08112,W4393403874,2026-08-08T00:16:47Z
10.1021/acs.jpcc.4c06912,yes,hybrid,https://doi.org/10.1021/acs.jpcc.4c06912,W4405984784,2026-08-08T00:16:47Z
10.1021/acs.jpcc.6b10391,yes,green,,W2557630530,2026-08-08T00:16:47Z
10.1021/acs.jpcc.7b02302,yes,hybrid,https://doi.org/10.1021/acs.jpcc.7b02302,W2731452388,2026-08-08T00:16:47Z
10.1021/acs.jpcc.7b02685,yes,green,https://www.osti.gov/servlets/purl/1477217,W2604466629,2026-08-08T00:16:47Z
10.1021/acs.jpcc.9b08245,no,closed,,W2982499397,2026-08-08T00:16:47Z
10.1021/acs.jpclett.1c03229,yes,green,https://www.osti.gov/servlets/purl/1968731,W3216230773,2026-08-08T00:16:47Z
10.1021/acs.jpclett.3c01875,no,closed,,W4386046927,2026-08-08T00:16:47Z
10.1021/acs.jpclett.3c03014,yes,green,https://arxiv.org/pdf/2405.17271,W4390743735,2026-08-08T00:16:47Z
10.1021/acs.jpclett.3c03457,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpclett.3c03457,W4391945661,2026-08-08T00:16:47Z
10.1021/acs.jpclett.4c00826,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpclett.4c00826,W4393307687,2026-08-08T00:16:47Z
10.1021/acs.jpclett.4c01372,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpclett.4c01372,W4396881722,2026-08-08T00:16:47Z
10.1021/acs.jpclett.5c01270,no,closed,,W4411984214,2026-08-08T00:16:47Z
10.1021/acs.jpclett.5c02294,no,closed,,W4415473661,2026-08-08T00:16:47Z
10.1021/acs.jpclett.5c02810,yes,green,https://arxiv.org/pdf/2505.23344,W4415812818,2026-08-08T00:16:47Z
10.1021/acs.jpclett.5c03195,no,closed,,W4417297565,2026-08-08T00:16:47Z
10.1021/acs.jpclett.5c03196,yes,green,https://arxiv.org/pdf/2512.00913,W4416956324,2026-08-08T00:16:47Z
10.1021/acs.jpclett.6b00936,yes,green,https://www.osti.gov/biblio/1387977,W2414483381,2026-08-08T00:16:47Z
10.1021/acs.jpclett.6b00970,yes,green,https://durham-repository.worktribe.com/output/1372149,W2460739546,2026-08-08T00:16:47Z
10.1021/acs.jpclett.6b02517,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.jpclett.6b02517,W2559947911,2026-08-08T00:16:47Z
10.1021/acs.jpclett.7b01158,no,closed,,W2664148539,2026-08-08T00:16:47Z
10.1021/acs.jpclett.8b00684,yes,green,https://arxiv.org/pdf/1803.01556,W2794279393,2026-08-08T00:16:47Z
10.1021/acs.jpclett.8b00698,yes,green,http://hdl.handle.net/11585/646453,W2802934091,2026-08-08T00:16:47Z
10.1021/acs.jpclett.8b02412,yes,green,https://www.osti.gov/servlets/purl/2479697,W2891599729,2026-08-08T00:16:47Z
10.1021/acs.jpclett.9b02815,yes,green,http://hdl.handle.net/10138/321646,W2981075862,2026-08-08T00:16:47Z
10.1021/acs.organomet.1c00516,yes,green,https://www.osti.gov/biblio/2326974,W3212026209,2026-08-08T00:16:47Z
10.1021/acs.organomet.6c00053,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acs.organomet.6c00053?ref=article_openPDF,W7147367180,2026-08-08T00:16:47Z
10.1021/acsami.4c04347,no,closed,,W4396815262,2026-08-08T00:16:47Z
10.1021/acsearthspacechem.3c00116,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/acsearthspacechem.3c00116,W4389565790,2026-08-08T00:16:47Z
10.1021/acsomega.0c01883,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/acsomega.0c01883,W3087331279,2026-08-08T00:16:47Z
10.1021/acsomega.4c00875,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/acsomega.4c00875,W4401353082,2026-08-08T00:16:47Z
10.1021/acsomega.4c04914,yes,gold,https://doi.org/10.1021/acsomega.4c04914,W4401256526,2026-08-08T00:16:47Z
10.1021/acsomega.4c11321,yes,gold,https://doi.org/10.1021/acsomega.4c11321,W4407594097,2026-08-08T00:16:47Z
10.1021/acsomega.5c06364,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/acsomega.5c06364?ref=article_openPDF,W4414929664,2026-08-08T00:16:47Z
10.1021/acsomega.5c10105,yes,gold,https://doi.org/10.1021/acsomega.5c10105,W7165635350,2026-08-08T00:16:47Z
10.1021/acsomega.7b00380,yes,gold,https://doi.org/10.1021/acsomega.7b00380,W2715071205,2026-08-08T00:16:47Z
10.1021/acsomega.7b00766,yes,gold,https://doi.org/10.1021/acsomega.7b00766,W2751369035,2026-08-08T00:16:47Z
10.1021/acsomega.9b01395,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/acsomega.9b01395,W2959789209,2026-08-08T00:16:47Z
10.1021/acsomega.9b01759,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/acsomega.9b01759,W2972343939,2026-08-08T00:16:47Z
10.1021/ct200646r,yes,green,https://hdl.handle.net/10550/106832,W2024774535,2026-08-08T00:16:47Z
10.1021/ct3006166,yes,green,http://dx.doi.org/10.1021/ct3006166,W2002874596,2026-08-08T00:16:47Z
10.1021/ct5003175,yes,green,http://doi.org/10.1021/ct5003175,W2315121928,2026-08-08T00:16:47Z
10.1021/ct5010388,yes,green,https://diposit.ub.edu/dspace/bitstream/2445/175533/1/650773.pdf,W2080554238,2026-08-08T00:16:47Z
10.1021/ct501122z,yes,green,http://hdl.handle.net/11368/2938011,W2038264349,2026-08-08T00:16:47Z
10.1021/ct7003148,yes,green,https://lirias.kuleuven.be/handle/123456789/162248,W2002530679,2026-08-08T00:16:47Z
10.1021/ct800459t,yes,green,https://lup.lub.lu.se/record/1404851,W2030864702,2026-08-08T00:16:47Z
10.1021/ct900282m,yes,green,https://archive-ouverte.unige.ch/unige:6169,W2135362248,2026-08-08T00:16:47Z
10.1021/ct900401z,yes,green,http://hdl.handle.net/10651/35445,W2320303562,2026-08-08T00:16:47Z
10.1021/ic001355m,yes,green,https://archive-ouverte.unige.ch/unige:3526,W2117385466,2026-08-08T00:16:47Z
10.1021/ic011076e,yes,green,https://archive-ouverte.unige.ch/unige:3728,W2153817402,2026-08-08T00:16:47Z
10.1021/ic100866z,yes,green,https://lirias.kuleuven.be/handle/123456789/282903,W2335267576,2026-08-08T00:16:47Z
10.1021/ic501435a,yes,green,https://researchportal.port.ac.uk/portal/en/publications/multiply-bonded-metalii-acetate-rhodium-ruthenium-and-molybdenum-complexes-with-the-trans12bisnmethylimidazol2ylethylene-ligand(b291fac5-21b8-41b6-aa4c-4ed2a7353ad4).html,W1965058772,2026-08-08T00:16:47Z
10.1021/ja066615z,yes,green,https://archive-ouverte.unige.ch/unige:3636,W2012990566,2026-08-08T00:16:47Z
10.1021/ja073628j,yes,green,http://hdl.handle.net/11858/00-001M-0000-0012-E2BE-D,W2095407146,2026-08-08T00:16:47Z
10.1021/ja077322o,yes,green,https://archive-ouverte.unige.ch/unige:69,W1971929671,2026-08-08T00:16:47Z
10.1021/ja0774414,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2901111,W1974747211,2026-08-08T00:16:47Z
10.1021/ja106329t,yes,green,https://digital.library.unt.edu/ark:/67531/metadc71806/m2/1/high_res_d/ja106329t.pdf,W2042297306,2026-08-08T00:16:47Z
10.1021/ja109494b,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/3048850,W2035690749,2026-08-08T00:16:47Z
10.1021/ja308146e,yes,green,https://research.rug.nl/en/publications/0538f4e9-496c-4de1-a42c-35fcdc265cf6,W2321893305,2026-08-08T00:16:47Z
10.1021/ja505403j,yes,bronze,https://pubs.acs.org/doi/pdf/10.1021/ja505403j,W2314861442,2026-08-08T00:16:47Z
10.1021/ja506151p,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/ja506151p,W2005794897,2026-08-08T00:16:47Z
10.1021/ja8029416,yes,green,https://lirias.kuleuven.be/handle/123456789/214205,W2040593414,2026-08-08T00:16:47Z
10.1021/ja808424b,yes,green,http://infoscience.epfl.ch/record/150323,W2043499485,2026-08-08T00:16:47Z
10.1021/ja809624w,yes,green,https://figshare.com/articles/Decamethylytterbocene_Complexes_of_Bipyridines_and_Diazabutadienes_Multiconfigurational_Ground_States_and_Open_Shell_Singlet_Formation/2857483,W1529886842,2026-08-08T00:16:47Z
10.1021/jacs.0c02487,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/7201867,W3014999256,2026-08-08T00:16:47Z
10.1021/jacs.1c05099,yes,green,https://www.osti.gov/biblio/1840951,W3184847668,2026-08-08T00:16:47Z
10.1021/jacs.1c07431,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.1c07431,W3196700573,2026-08-08T00:16:47Z
10.1021/jacs.2c02818,yes,green,https://discovery.ucl.ac.uk/10151110/1/manuscript.pdf,W4280532200,2026-08-08T00:16:47Z
10.1021/jacs.3c05452,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.3c05452,W4386211448,2026-08-08T00:16:47Z
10.1021/jacs.3c07625,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.3c07625,W4386700056,2026-08-08T00:16:47Z
10.1021/jacs.3c07978,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.3c07978,W4388977430,2026-08-08T00:16:47Z
10.1021/jacs.3c08117,yes,green,https://pmc.ncbi.nlm.nih.gov/articles/PMC11175169/pdf/nihms-1999446.pdf,W4388974706,2026-08-08T00:16:47Z
10.1021/jacs.3c11517,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.3c11517,W4390412534,2026-08-08T00:16:47Z
10.1021/jacs.3c12427,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.3c12427,W4391321990,2026-08-08T00:16:47Z
10.1021/jacs.4c01930,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.4c01930,W4396948987,2026-08-08T00:16:47Z
10.1021/jacs.5b00382,yes,green,https://www.osti.gov/servlets/purl/2311154,W2110275123,2026-08-08T00:16:47Z
10.1021/jacs.5b03805,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.5b03805?ref=article_openPDF,W2242126778,2026-08-08T00:16:47Z
10.1021/jacs.5b05739,yes,hybrid,https://doi.org/10.1021/jacs.5b05739,W2414402924,2026-08-08T00:16:47Z
10.1021/jacs.5c03770,no,closed,,W4410286619,2026-08-08T00:16:47Z
10.1021/jacs.5c11362,yes,green,https://doi.org/10.5445/ir/1000187295,W4415351205,2026-08-08T00:16:47Z
10.1021/jacs.5c15650,no,closed,,W4416084540,2026-08-08T00:16:47Z
10.1021/jacs.5c20377,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.5c20377?ref=article_openPDF,W7134971856,2026-08-08T00:16:47Z
10.1021/jacs.5c20971,yes,green,https://research.manchester.ac.uk/en/publications/30874da7-964d-4fe1-8a6d-503eb861bbef,W7160547651,2026-08-08T00:16:47Z
10.1021/jacs.6b08661,yes,hybrid,https://doi.org/10.1021/jacs.6b08661,W2547503467,2026-08-08T00:16:47Z
10.1021/jacs.6c00579,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.6c00579?ref=article_openPDF,W7154349007,2026-08-08T00:16:47Z
10.1021/jacs.7b05569,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.7b05569,W2746679464,2026-08-08T00:16:47Z
10.1021/jacs.7b10714,yes,hybrid,https://doi.org/10.1021/jacs.7b10714,W2784584363,2026-08-08T00:16:47Z
10.1021/jacs.7b11535,yes,hybrid,https://doi.org/10.1021/jacs.7b11535,W2768547812,2026-08-08T00:16:47Z
10.1021/jacs.9b09616,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/7262786,W3000016614,2026-08-08T00:16:47Z
10.1021/jacs.9b11715,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jacs.9b11715,W2995293418,2026-08-08T00:16:47Z
10.1021/jacsau.1c00417,yes,gold,https://doi.org/10.1021/jacsau.1c00417,W3209042210,2026-08-08T00:16:47Z
10.1021/jacsau.2c00306,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/jacsau.2c00306,W4294073886,2026-08-08T00:16:47Z
10.1021/jacsau.2c00490,no,closed,,W36465545,2026-08-08T00:16:47Z
10.1021/jacsau.3c00542,yes,gold,https://doi.org/10.1021/jacsau.3c00542,W4389726490,2026-08-08T00:16:47Z
10.1021/jacsau.3c00670,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/jacsau.3c00670,W4389490184,2026-08-08T00:16:47Z
10.1021/jacsau.5c01188,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/jacsau.5c01188?ref=article_openPDF,W7117134781,2026-08-08T00:16:47Z
10.1021/jacsau.5c01496,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/jacsau.5c01496?ref=article_openPDF,W7163417873,2026-08-08T00:16:47Z
10.1021/jacsau.5c01536,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/jacsau.5c01536?ref=article_openPDF,W7127992286,2026-08-08T00:16:47Z
10.1021/jacsau.6c00314,yes,gold,https://pubs.acs.org/doi/pdf/10.1021/jacsau.6c00314?ref=article_openPDF,W7167329625,2026-08-08T00:16:47Z
10.1021/jo062420y,yes,green,https://archive-ouverte.unige.ch/unige:3197,W1976482384,2026-08-08T00:16:47Z
10.1021/jo0711687,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2528068,W2029165265,2026-08-08T00:16:47Z
10.1021/jo502041f,yes,hybrid,https://pubs.acs.org/doi/pdf/10.1021/jo502041f?ref=article_openPDF,W2315078173,2026-08-08T00:16:47Z
10.1021/jp012888z,yes,green,https://archive-ouverte.unige.ch/unige:3729,W2145664121,2026-08-08T00:16:47Z
10.1021/jp045614v,yes,green,http://doi.org/10.1021/jp045614v,W1970840181,2026-08-08T00:16:47Z
10.1021/jp0509257,yes,green,https://lirias.kuleuven.be/handle/123456789/46014,W1995256991,2026-08-08T00:16:47Z
10.1021/jp051858j,yes,green,https://lirias.kuleuven.be/handle/123456789/46124,W2040414349,2026-08-08T00:16:47Z
10.1021/jp056791e,yes,green,https://archive-ouverte.unige.ch/unige:3631,W2119956272,2026-08-08T00:16:47Z
10.1021/jp057071a,yes,green,http://hdl.handle.net/1887/3480007,W1988166735,2026-08-08T00:16:47Z
10.1021/jp103098r,yes,green,https://lup.lub.lu.se/record/1610251,W2029385951,2026-08-08T00:16:47Z
10.1021/jp108977x,yes,green,http://hdl.handle.net/11858/00-001M-0000-0012-035B-0,W1967219452,2026-08-08T00:16:47Z
10.1021/jp111311k,yes,green,https://digital.library.unt.edu/ark:/67531/metadc71811/m2/1/high_res_d/jp111311k.pdf,W2113553389,2026-08-08T00:16:47Z
10.1021/jp200297z,yes,green,http://doi.org/10.1021/jp200297z,W2319127394,2026-08-08T00:16:47Z
10.1021/jp204497p,yes,green,http://doi.org/10.1021/jp204497p,W2314803754,2026-08-08T00:16:47Z
10.1021/jp206991v,no,closed,,W2326680964,2026-08-08T00:16:47Z
10.1021/jp207947x,yes,green,https://arxiv.org/pdf/2103.13786,W2315522759,2026-08-08T00:16:47Z
10.1021/jp300583h,yes,green,http://doi.org/10.1021/jp300583h,W1974663363,2026-08-08T00:16:47Z
10.1021/jp305593h,yes,green,http://hdl.handle.net/10486/13520,W2029995456,2026-08-08T00:16:47Z
10.1021/jp306218z,yes,green,https://diposit.ub.edu/dspace/bitstream/2445/163617/1/617283.pdf,W2323243234,2026-08-08T00:16:47Z
10.1021/jp306357d,no,closed,,W2041802286,2026-08-08T00:16:47Z
10.1021/jp3091599,yes,green,http://doi.org/10.1021/jp3091599,W2327772152,2026-08-08T00:16:47Z
10.1021/jp400401f,yes,hybrid,https://doi.org/10.1021/jp400401f,W2018552635,2026-08-08T00:16:47Z
10.1021/jp401128k,yes,bronze,https://pubs.acs.org/doi/pdf/10.1021/jp401128k,W2105237940,2026-08-08T00:16:47Z
10.1021/jp403508v,yes,green,http://doi.org/10.1021/jp403508v,W2314655278,2026-08-08T00:16:47Z
10.1021/jp407592r,yes,green,https://www.ncbi.nlm.nih.gov/pmc/articles/3914675,W2001333208,2026-08-08T00:16:47Z
10.1021/jp410740u,no,closed,,W2328602329,2026-08-08T00:16:47Z
10.1021/jp412347k,no,closed,,W24571272,2026-08-08T00:16:47Z
10.1021/jp502996t,no,closed,,W2088313160,2026-08-08T00:16:47Z
10.1021/jp509561v,yes,green,,W2329654758,2026-08-08T00:16:47Z
10.1021/jp803213j,yes,green,,W2045238539,2026-08-08T00:16:47Z
10.1021/jp8037335,no,closed,,W2016465083,2026-08-08T00:16:47Z
10.1021/jp806075b,yes,green,https://ruj.uj.edu.pl/xmlui/handle/item/79582,W1997933922,2026-08-08T00:16:47Z
10.1021/jp807172h,yes,green,,W2054504985,2026-08-08T00:16:47Z
10.1021/jp810247u,yes,green,https://lup.lub.lu.se/record/1392482,W2056748221,2026-08-08T00:16:47Z
10.1021/jp8110315,yes,bronze,https://pubs.acs.org/doi/pdf/10.1021/jp8110315,W2139453279,2026-08-08T00:16:47Z
10.1021/jp900484s,yes,green,https://stars.library.ucf.edu/facultybib2000/1546,W2049104045,2026-08-08T00:16:47Z
10.1021/jp902028g,yes,green,https://hal.science/hal-00875602,W2284127168,2026-08-08T00:16:47Z
10.1021/jp904868b,yes,green,https://repositorio.uam.es/bitstream/10486/7486/1/42166_Sanchez_Sanz_09_JPCA_CsCaBr3_YbII_multipleEmission.pdf,W1611654704,2026-08-08T00:16:47Z
10.1021/jp905462b,yes,green,https://digital.library.unt.edu/ark:/67531/metadc71812/m2/1/high_res_d/jp905462b.pdf,W2074929265,2026-08-08T00:16:47Z
10.1021/jp910220r,yes,green,https://ruj.uj.edu.pl/xmlui/handle/item/71845,W1972987768,2026-08-08T00:16:47Z
10.1021/jp994036t,yes,green,https://estudogeral.uc.pt/bitstream/10316/10467/1/MRCI%20Calculation%2c%20Scaling%20of%20the%20External%20Correlation.pdf,W2071124362,2026-08-08T00:16:47Z
10.1021/om300876b,yes,green,https://www.osti.gov/biblio/1165114,W2023522154,2026-08-08T00:16:47Z
10.1021/om400528d,yes,green,https://www.osti.gov/biblio/1163867,W2002420765,2026-08-08T00:16:47Z
10.1021/om701153t,yes,green,https://archive-ouverte.unige.ch/unige:65,W2086497411,2026-08-08T00:16:47Z
10.1021/om900750t,yes,green,https://archive-ouverte.unige.ch/unige:4800,W2038477082,2026-08-08T00:16:47Z
10.1038/nchem.1896,yes,green,https://in2p3.hal.science/in2p3-00966875,W2137396062,2026-08-08T00:16:47Z
10.1038/nchem.2692,yes,green,https://eprints.lancs.ac.uk/id/eprint/83370/1/NatureChem_Pulsed_2016_AIP_final.pdf,W2565978403,2026-08-08T00:16:47Z
10.1038/ncomms10467,yes,gold,https://www.nature.com/articles/ncomms10467.pdf,W2278356249,2026-08-08T00:16:47Z
10.1038/ncomms14137,yes,gold,https://www.nature.com/articles/ncomms14137.pdf,W2584411359,2026-08-08T00:16:47Z
10.1038/s41467-017-00069-7,yes,gold,https://www.nature.com/articles/s41467-017-00069-7.pdf,W2542614087,2026-08-08T00:16:47Z
10.1038/s41467-018-05587-6,yes,gold,https://www.nature.com/articles/s41467-018-05587-6.pdf,W2885895997,2026-08-08T00:16:47Z
10.1038/s41467-018-06615-1,yes,gold,https://www.nature.com/articles/s41467-018-06615-1.pdf,W2890496617,2026-08-08T00:16:47Z
10.1038/s41467-020-16909-y,yes,gold,https://www.nature.com/articles/s41467-020-16909-y.pdf,W3036016487,2026-08-08T00:16:47Z
10.1038/s41467-021-27576-y,yes,gold,https://www.nature.com/articles/s41467-021-27576-y.pdf,W4200089368,2026-08-08T00:16:47Z
10.1038/s41467-022-31288-2,yes,gold,https://www.nature.com/articles/s41467-022-31288-2.pdf,W4283361857,2026-08-08T00:16:47Z
10.1038/s41467-023-39626-8,yes,gold,https://www.nature.com/articles/s41467-023-39626-8.pdf,W4384663156,2026-08-08T00:16:47Z
10.1038/s41467-023-44526-y,yes,gold,https://www.nature.com/articles/s41467-023-44526-y.pdf,W4390577239,2026-08-08T00:16:47Z
10.1038/s41467-024-55474-6,yes,gold,https://www.nature.com/articles/s41467-024-55474-6.pdf,W4407342659,2026-08-08T00:16:47Z
10.1038/s41467-024-55524-z,yes,gold,https://www.nature.com/articles/s41467-024-55524-z.pdf,W4406016933,2026-08-08T00:16:47Z
10.1038/s41524-023-00965-1,yes,gold,https://www.nature.com/articles/s41524-023-00965-1.pdf,W4317660909,2026-08-08T00:16:47Z
10.1038/s41524-024-01361-z,yes,gold,https://www.nature.com/articles/s41524-024-01361-z.pdf,W4401626049,2026-08-08T00:16:47Z
10.1038/s41524-025-01813-0,yes,gold,https://www.nature.com/articles/s41524-025-01813-0.pdf,W4416413010,2026-08-08T00:16:47Z
10.1038/s41524-026-01987-1,yes,gold,https://www.nature.com/articles/s41524-026-01987-1_reference.pdf,W4414770833,2026-08-08T00:16:47Z
10.1038/s41535-026-00888-2,yes,gold,https://www.nature.com/articles/s41535-026-00888-2_reference.pdf,W7160562793,2026-08-08T00:16:47Z
10.1038/s41557-018-0014-y,yes,green,https://kclpure.kcl.ac.uk/ws/files/88835424/Evidence_for_a_vibrational_phase_SCHNEDERMANN_Publishedonline19March2018_GREEN_AAM.pdf,W2792632729,2026-08-08T00:16:47Z
10.1038/s41557-019-0252-7,yes,green,https://arxiv.org/pdf/1810.02900,W2937798275,2026-08-08T00:16:47Z
10.1038/s41586-020-2479-2,yes,green,https://www.osti.gov/servlets/purl/2370431,W3042494034,2026-08-08T00:16:47Z
10.1038/s41597-024-03019-3,yes,gold,https://www.nature.com/articles/s41597-024-03019-3.pdf,W4391983993,2026-08-08T00:16:47Z
10.1038/srep10761,yes,gold,https://www.nature.com/articles/srep10761.pdf,W2419640309,2026-08-08T00:16:47Z
10.1038/srep26768,yes,gold,https://www.nature.com/articles/srep26768.pdf,W2405190963,2026-08-08T00:16:47Z
10.1039/b505346c,no,closed,,W1976974676,2026-08-08T00:16:47Z
10.1039/b810744k,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2008/cp/b810744k,W2036295707,2026-08-08T00:16:47Z
10.1039/b926608a,yes,green,http://infoscience.epfl.ch/record/150325,W2006018602,2026-08-08T00:16:47Z
10.1039/c0cp01901a,yes,green,https://hdl.handle.net/2115/47361,W2150840493,2026-08-08T00:16:47Z
10.1039/c0cp02554b,yes,green,https://ebuah.uah.es/dspace/bitstream/10017/59432/6/First_Marazzi_PhysChem_2011.pdf,W2034298297,2026-08-08T00:16:47Z
10.1039/c0cp02996c,yes,green,https://nrc-publications.canada.ca/eng/view/accepted/?id=ae896fc4-1247-472d-b49b-d6d7668c7ed3,W2025963040,2026-08-08T00:16:47Z
10.1039/c1cp22239b,yes,bronze,https://pubs.rsc.org/en/content/articlepdf/2011/cp/c1cp22239b,W2099962686,2026-08-08T00:16:47Z
10.1039/c2cp41387f,yes,green,https://research.utwente.nl/en/publications/120f053f-1aa7-4a73-896e-bdc96e41c424,W2114610393,2026-08-08T00:16:47Z
