tier,key,doi,title,status,rows,rows_with_gaps,priority_score,missing_nel,missing_norb,missing_orbital_description,missing_basis_set,missing_software,mining_model,text_available,si_fetched
B-basis-orbitals,W7125243526,10.1021/acs.jctc.5c01695,NOCI-F Electronic Couplings in Assemblies of Indolonaphthyridine Molecules: From Dimers to the Full Stack,extracted,1,1,3,0,0,0,1,1,claude-opus-4-8,yes,no
B-basis-orbitals,W7125610045,10.62684/uhjs3297,DFT Study on the Photoisomerization of Carvone,extracted_partial,1,1,3,0,0,0,1,1,claude-opus-4-8,yes,no
B-basis-orbitals,W7140277076,10.53941/ps.2026.100011,Excitation Energies in a Polarizable Environment: A Comparison of State-Averaged and Linear-Response CASSCF/AM,extracted,1,1,3,0,0,0,1,1,claude-opus-5,yes,no
B-basis-orbitals,W7161785735,10.1002/advs.75759,Quantifying Magnetic Anisotropy of Ferroelectric Fe(II) Square‐Pyramidal Systems Using Torque Magnetometry,extracted,1,1,3,0,0,0,1,1,claude-opus-5,yes,no
B-basis-orbitals,W1636201503,10.1063/1.1615766,<i>Ab initio</i> study of the O(1D)+CH4(X 1A1)→OH(X 2Π)+CH3(X 2A2″) reaction: Ground and excited potential ene,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W1924454284,10.1039/c5dt02162f,Field-induced slow relaxation of magnetization in a pentacoordinate Co( <scp>ii</scp> ) compound [Co(phen)(DMS,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W1981894814,10.1088/0953-4075/49/8/084001,Rovibrationally resolved photodissociation of SH<sup>+</sup>,extracted,1,1,2,0,0,0,1,0,gpt-5.6,yes,no
B-basis-orbitals,W2024774535,10.1021/ct200646r,Essential on the Photophysics and Photochemistry of the Indole Chromophore by Using a Totally Unconstrained Th,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2029385951,10.1021/jp103098r,Multireference Ab Initio Calculations of <b>g</b> tensors for Trinuclear Copper Clusters in Multicopper Oxidas,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2034298297,10.1039/c0cp02554b,First principles study of photostability within hydrogen-bonded amino acids,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2059207928,10.1002/jcc.21892,Proton‐coupled electron transfer of the phenoxyl/phenol couple: Effect of Hartree‐Fock exchange on transition ,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2071168313,10.1063/1.470629,Characterization of the minimum energy path for the reaction of singlet methylene with N2: The role of singlet,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2098887942,10.48550/arxiv.1502.07239,Radiative charge transfer in cold and ultracold Sulfur atoms colliding with Protons,extracted,1,1,2,0,0,0,1,0,gpt-5.6,yes,no
B-basis-orbitals,W2108910610,10.1002/qua.22565,Electronic structure and chemical bonding in the ground and low‐lying electronic states of Ta<sub>2</sub>,extracted,1,1,2,0,0,0,1,0,gpt-5.6,yes,no
B-basis-orbitals,W2113939091,10.1080/00268970110112327,A theoretical study of the 2<sup>1</sup>A<sub>g</sub>← 1<sup>1</sup>A<sub>g</sub>two-photon transition and its,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2131383545,10.1080/00268970701549389,Analytic derivative calculation of electronic<i>g</i>-tensors based on multireference configuration interactio,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2171054233,10.1039/c5dt00600g,Large and negative magnetic anisotropy in pentacoordinate mononuclear Ni( <scp>ii</scp> ) Schiff base complexe,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2221453705,10.1002/ejic.201501250,Spectroscopic and Computational Investigation of Low‐Spin MnIII Bis(scorpionate) Complexes,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2314655278,10.1021/jp403508v,On The Population of Triplet Excited States of 6-Aza-2-Thiothymine,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2319127394,10.1021/jp200297z,On the Relaxation Mechanisms of 6-Azauracil,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2321893305,10.1021/ja308146e,Giant Ising-Type Magnetic Anisotropy in Trigonal Bipyramidal Ni(II) Complexes: Experiment and Theory,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2416648101,10.1039/c6sc01469k,A low spin manganese( <scp>iv</scp> ) nitride single molecule magnet,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2419640309,10.1038/srep10761,Suppressing of slow magnetic relaxation in tetracoordinate Co(II) field-induced single-molecule magnet in hybr,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2439570865,10.1039/c6sc02035f,Trigonal antiprismatic Co( <scp>ii</scp> ) single molecule magnets with large uniaxial anisotropies: importanc,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2527752769,10.1039/c6sc03621j,Hydroxide-bridged five-coordinate Dy <sup>III</sup> single-molecule magnet exhibiting the record thermal relax,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2560718800,10.3390/molecules21121681,Pentacoordinate and Hexacoordinate Mn(III) Complexes of Tetradentate Schiff-Base Ligands Containing Tetracyani,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2591862321,10.3390/ma10030249,Magnetic Anisotropy and Field‐induced Slow  Relaxation of Magnetization in Tetracoordinate CoII Compound [Co(C,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2604587228,10.1021/acs.inorgchem.7b00512,Spectroscopic and Computational Studies of Spin States of Iron(IV) Nitrido and Imido Complexes,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2765798707,10.1039/c7fd00202e,Photoinduced formation mechanism of the thymine–thymine (6–4) adduct in DNA; a QM(CASPT2//CASSCF):MM(AMBER) st,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2772758820,10.1021/acs.jctc.7b01035,Exchange Coupling Interactions from the Density Matrix Renormalization Group and <i>N</i>-Electron Valence Per,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2780841626,10.1039/c7dt04256f,Effect of linear and non-linear pseudohalides on the structural and magnetic properties of Co( <scp>ii</scp> ),extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2782686502,10.1002/jcc.25150,Spin density accuracy and distribution in azido Cu(II) complexes: A source function analysis,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2799775759,10.1016/j.chemphys.2018.04.020,Modelling the non-radiative singlet excited state isomerization of diphenyl-acetylene: A vibronic coupling mod,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2908011140,10.1039/c8dt03965h,Field-induced slow magnetic relaxation in pseudooctahedral cobalt( <scp>ii</scp> ) complexes with positive axi,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2920120853,10.1021/acs.joc.8b02984,Regioselective Photocycloaddition of Saccharin Anion to π-Systems: Continuous-Flow Synthesis of Benzosultams,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W2945883321,10.1063/1.5094644,Second-order MCSCF optimization revisited. I. Improved algorithms for fast and robust second-order CASSCF conv,extracted_partial,2,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2989131566,10.1021/acs.jctc.9b00969,Approximate Analytical Gradients and Nonadiabatic Couplings for the State-Average Density Matrix Renormalizati,extracted,2,1,2,0,0,1,0,0,claude-opus-4-8,yes,no
B-basis-orbitals,W2991329123,10.1021/acs.inorgchem.9b02432,Spectroscopic and Computational Comparisons of Thiolate-Ligated Ferric Nonheme Complexes to Cysteine Dioxygena,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W3033513062,10.1063/5.0004835,Modern quantum chemistry with [Open]Molcas,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W3033880303,10.1063/5.0010068,The nature of the chemical bond and the role of non-dynamical and dynamical correlation in Be2,extracted,1,1,2,0,0,0,1,0,gpt-5.6,yes,no
B-basis-orbitals,W3040714351,10.48550/arxiv.2007.06125,Localized and delocalized states of a diamine cation: A critical test of wave function methods,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W3085402209,10.1063/5.0024134,A cautionary tale: Problems in the valence-CASSCF description of the ground state (X1Σ+) of BF,extracted,1,1,2,0,0,0,1,0,gpt-5.6,yes,no
B-basis-orbitals,W3096118270,10.3390/molecules25215021,Deposition of Tetracoordinate Co(II) Complex with Chalcone Ligands on Graphene,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W3171941253,10.1002/chem.202101755,Janus Pyrrolopyrrole Aza‐dipyrrin: Hydrogen‐Bonded Assemblies and Slow Magnetic Relaxation of the Cobalt(II) C,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W3172993499,10.1002/ejic.202100465,The Quest for Optimal 3 d Orbital Splitting in Tetrahedral Cobalt Single‐Molecule Magnets Featuring Colossal A,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W4243896582,10.26434/chemrxiv.14455983.v1,Actinide Arene-Metalates: Ion Pairing Effects on the Electronic Structure of Unsupported Uranium-Arene Sandwic,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W4315780705,10.1039/d2sc05839a,Can range-separated functionals be optimally tuned to predict spectra and excited state dynamics in photoactiv,extracted,1,1,2,0,0,1,0,0,gpt-5.6,yes,no
B-basis-orbitals,W4324311281,10.1002/chem.202203449,Exchange Interactions and Magnetic Properties of a Molecular Mn<sub>18</sub>‐Ring Complex,extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W4362457883,10.1021/acs.jctc.3c00137,Ab Initio Molecular Cavity Quantum Electrodynamics Simulations Using Machine Learning Models,extracted,1,1,2,0,0,1,0,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4385611144,10.3390/cryst13081217,Mn(III)–Salen Complexes with Metallophilic Interactions,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W4387718996,10.1039/d3cp01426f,Tetracoordinate Co( <scp>ii</scp> ) complexes with semi-coordination as stable single-ion magnets for depositi,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4388655842,10.1021/acs.jpca.3c04226,Theoretical Study on the Optoelectronic Properties of Merocyanine-Dyes,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4394568875,10.1021/acs.inorgchem.4c00435,Correlating Valence and 2p3d RIXS Spectroscopies: A Ligand-Field Study of Spin-Crossover Iron(II),extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4394624704,10.1088/1742-6596/2734/1/012052,A Simulation of Hydrazine Molecule’s Potential Energy Surface using Variational Quantum Eigensolver Algorithm,extracted_partial,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W4400830622,10.26434/chemrxiv-2024-brh89,"A Constrained CASSCF(2,2) Approach to Study Electron Transfer between a Molecule and Metal Cluster",extracted,1,1,2,0,0,0,1,0,claude-opus-5,yes,no
B-basis-orbitals,W4403300641,10.1021/acs.inorgchem.4c02752,Symmetry Breaking in a Triferrous Extended Metal Atom Chain,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4406418885,10.21203/rs.3.rs-5795718/v1,Anti-Thermal Quenching in NdIII Molecular Near-Infrared Thermometers Operating at Physiological Temperatures,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4407342659,10.1038/s41467-024-55474-6,Rare earth stibolyl and bismolyl sandwich complexes,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
B-basis-orbitals,W4413381662,10.1021/acs.jpca.5c04385,A Two-Level Preconditioner for the CASSCF Linear-Response Equations,extracted_partial,4,1,2,0,0,1,0,0,claude-opus-4-8,yes,no
B-basis-orbitals,W7125801984,10.21203/rs.3.rs-8689370/v1,De Novo Design of a Non-Cryogenic Quantum Interface: Tuning Erbium Emission to the Telecom C-Band within a Syn,extracted,1,1,2,0,0,0,1,0,claude-opus-4-8,yes,no
D-software-only,W2070492690,10.1155/2013/734354,A Computational Determination of the Lowest Energy Electronic and Geometric States of First Row Transition Met,extracted,10,10,10,0,0,0,0,10,claude-opus-5,yes,no
D-software-only,W2765822382,10.1063/1.4998256,Systematic design of active spaces for multi-reference calculations of singlet–triplet gaps of organic diradic,extracted,7,7,7,0,0,0,0,7,claude-opus-5,yes,no
D-software-only,W3045841699,10.1021/acs.jctc.0c00470,FCIQMC-Tailored Distinguishable Cluster Approach,extracted,7,7,7,0,0,0,0,7,claude-opus-4-8,yes,no
D-software-only,W2886362076,10.1039/c8sc03569e,Density matrix renormalization group pair-density functional theory (DMRG-PDFT): singlet–triplet gaps in polya,extracted_partial,6,6,6,0,0,0,0,6,claude-opus-4-8,yes,no
D-software-only,W4229027103,10.1021/acs.jctc.2c00059,FCIQMC-Tailored Distinguishable Cluster Approach: Open-Shell Systems,extracted,5,5,5,0,0,0,0,5,claude-opus-4-8,yes,no
D-software-only,W4308869741,10.3390/magnetochemistry8110153,Mononuclear Heptacoordinated 3d-Metal Helicates as a New Family of Single Ion Magnets,extracted,5,5,5,0,0,0,0,5,claude-opus-5,yes,no
D-software-only,W4387949145,10.1021/acs.jctc.3c00577,Characterizing Conical Intersections in DNA/RNA Nucleobases with Multiconfigurational Wave Functions of Varyin,extracted,5,5,5,0,0,0,0,5,claude-opus-4-8,yes,no
D-software-only,W1535436850,10.1073/pnas.1001603107,"Vicinal dihalonium ions: diprotonated and dimethylated chlorine [H2Cl22+, (CH3)2Cl22+] and bromine [H2Br22+, (",extracted,4,4,4,0,0,0,0,4,claude-opus-5,yes,no
D-software-only,W2496860491,10.1021/acs.jctc.6b00609,Cost-Effective Treatment of Scalar Relativistic Effects for Multireference Systems: A CASSCF Implementation Ba,extracted,4,4,4,0,0,0,0,4,claude-opus-5,yes,no
D-software-only,W2029165265,10.1021/jo0711687,"Computational Study of the Curtius-like Rearrangements of Phosphoryl, Phosphinyl, and Phosphinoyl Azides and T",extracted,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W2035436070,10.1080/00268976.2010.503666,Structural and spectroscopic properties of the diazocarbene radical (CNN) and its ions CNN<sup>+</sup>and CNN<,extracted,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W2160052848,10.1063/1.2920188,The restricted active space followed by second-order perturbation theory method: Theory and application to the,extracted,3,3,3,0,0,0,0,3,claude-opus-4-8,yes,no
D-software-only,W2301680452,10.1021/acs.jctc.5b00429,Orbital Optimization in the Active Space Decomposition Model,extracted,3,3,3,0,0,0,0,3,claude-opus-4-8,yes,no
D-software-only,W3087331279,10.1021/acsomega.0c01883,CAS Calculation of the Excited States of the Methylthio Neutral Radical and Its Ions,extracted_partial,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W3113154759,10.1002/cphc.202000926,Singlet‐Triplet Excited‐State Inversion in Heptazine and Related Molecules: Assessment of TD‐DFT and <i>ab ini,extracted,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W3214322595,10.26434/chemrxiv.10059809.v1,Ligand Redox Non-Innocence in [Coᴵᴵᴵ(TAML)]0/‒ Complexes Affects Nitrene Formation,extracted,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W4205703165,10.1021/acs.jctc.1c00830,"The Effect of Geometry, Spin, and Orbital Optimization in Achieving Accurate, Correlated Results for Iron–Sulf",extracted,4,3,3,0,0,0,0,3,claude-opus-4-8;gpt-5.6,yes,no
D-software-only,W4408388082,10.1016/j.tet.2025.134583,"The photochemical isomerization of 2-picoline N-oxide, 4,6-dimethylpyrimidine N-oxide and 2-methoxypyrimidine ",extracted_partial,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W7166012864,10.1021/acs.jpca.5c07741,Hydrogen Adsorption on Transition-Metal-Decorated Graphene: Thermodynamic and AIMD Insights from DFT and Post-,extracted_partial,3,3,3,0,0,0,0,3,claude-opus-5,yes,no
D-software-only,W1176755638,10.1016/j.susc.2015.06.018,CASSCF and MRMP2 investigation of the interaction of arsenic adatoms with carbon dimers on the diamond (100)-2,extracted,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W1979304993,10.1063/1.3635403,On the stability of Be3: A benchmark complete active space self-consistent field + averaged quadratic coupled ,extracted,2,2,2,0,0,0,0,2,claude-opus-4-8,yes,no
D-software-only,W1983762859,10.1088/1742-6596/388/2/022017,New features in the ionic states of N<sub>2</sub>O<sub>4</sub>: Experimental and theoretical study,extracted,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W2056528709,10.1016/0009-2614(91)87121-q,"The computation of CC and NN bond dissociation energies for singly, doubly, and triply bonded systems",extracted_partial,2,2,2,0,0,0,0,2,claude-opus-4-8,yes,no
D-software-only,W2058034569,10.2478/s11534-013-0174-8,Ab initio studies of two pyrimidine derivatives as possible photo-switch systems,extracted,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W2139453279,10.1021/jp8110315,Nonadiabatic ab Initio Dynamics of Two Models of Schiff Base Retinal,extracted,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W2884186545,10.1021/acs.inorgchem.8b01450,"Pentavalent Curium, Berkelium, and Californium in Nitrate Complexes: Extending Actinide Chemistry and Oxidatio",extracted_partial,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W2945369414,10.1063/1.5110477,Toward the efficient local tailored coupled cluster approximation and the peculiar case of oxo-Mn(Salen),extracted,2,2,2,0,0,0,0,2,claude-opus-4-8,yes,no
D-software-only,W2999956771,10.1063/1.5143747,Time-dependent optimized coupled-cluster method for multielectron dynamics. II. A coupled electron-pair approx,extracted_partial,2,2,2,0,0,0,0,2,claude-opus-4-8,yes,no
D-software-only,W3000016614,10.1021/jacs.9b09616,Electronic Structures and Reactivity Profiles of Aryl Nitrenoid-Bridged Dicopper Complexes,extracted_partial,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W3154176672,10.1063/5.0054743,Time-dependent optimized coupled-cluster method for multielectron dynamics. IV. Approximate consideration of t,extracted_partial,2,2,2,0,0,0,0,2,claude-opus-4-8,yes,no
D-software-only,W3157421356,10.1016/j.chemphys.2021.111226,Insights on the site-selective fragmentation of CF2Cl2 and CH2Cl2 at the chlorine K-edge from ab initio calcul,extracted,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W4387974050,10.1002/qua.27257,Two three‐electron bonds in two triatomic molecules? The cases of C2O and N2C in their ground states,extracted,2,2,2,0,0,0,0,2,claude-opus-5,yes,no
D-software-only,W4390345854,10.1021/acs.joc.3c02103,A 21st Century View of Allowed and Forbidden Electrocyclic Reactions,extracted,2,2,2,0,0,0,0,2,claude-opus-4-8,yes,no
D-software-only,W1614289379,10.1063/1.2710268,"Cluster-enhanced X–O2 photochemistry (X=CH3I, C3H6, C6H12, and Xe)",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W1628972969,10.1063/1.2800020,Dissociation of ground and nσ* states of CF3Cl using multireference configuration interaction with singles and,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W1637036156,10.1063/1.1327263,<i>Ab initio</i> and quasiclassical trajectory study of the N(2D)+NO(X 2Π)→O(1D)+N2(X 1Σg+) reaction on the lo,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W1973403599,10.1002/jcc.20807,"Thermodynamic calculations for molecules with asymmetric internal rotors. II. Application to the 1,2‐dihaloeth",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W1978492211,10.1002/chem.200902568,Coexistence of Two Thermally Induced Intramolecular Electron Transfer Processes in a Series of Metal Complexes,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W1981218302,10.1063/1.464549,The protonation of N2O reexamined: A case study on the reliability of various electron correlation methods for,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2000157121,10.1103/physrevlett.99.153001,"Multireference Quantum Monte Carlo Study of the<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" displa",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2005794897,10.1021/ja506151p,"Phenylnitrene, Phenylcarbene, and Pyridylcarbenes. Rearrangements to Cyanocyclopentadiene and Fulvenallene",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2021415100,10.1016/j.chemphys.2015.04.007,The diatomic dication SiC2+ in the gas phase,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W2026059351,10.1002/jcc.20483,Photochemistry of CH<sub>3</sub>Mn(CO)<sub>5</sub>: A multiconfigurational <i>ab initio</i> study,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2030864702,10.1021/ct800459t,Protein Influence on Electronic Spectra Modeled by Multipoles and Polarizabilities,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2035690749,10.1021/ja109494b,Oxyallyl Exposed: An Open-Shell Singlet with Picosecond Lifetimes in Solution but Persistent in Crystals of a ,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2036816885,10.1063/1.469899,"Vibronic activity in <i>trans</i>,<i>trans</i>-1,3,5,7 octatetraene: The <i>S</i>0→<i>S</i>1 spectrum",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2038264349,10.1021/ct501122z,Quantum Monte Carlo Treatment of the Charge Transfer and Diradical Electronic Character in a Retinal Chromopho,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2039235712,10.1002/cphc.200390063,An Ab Initio Study on the Mechanism of the Atmospheric Reaction NH<sub>2</sub>+O<sub>3</sub>→H<sub>2</sub>NO+O,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2039613704,10.1063/1.4734595,"First principles study of cobalt hydride, CoH, and its ions CoH+ and CoH−",extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W2049104045,10.1021/jp900484s,Quantum Chemical Study of Trimolecular Reaction Mechanism between Nitric Oxide and Oxygen in the Gas Phase,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2051010459,10.1063/1.1305744,Direct-dynamics approach to catalytic effects: The tautomerization of 3-hydroxyisoquinoline as a test case,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2057303726,10.1063/1.4858412,Fluorescence excitation and ultraviolet absorption spectra and theoretical calculations for benzocyclobutane: ,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2063243745,10.1063/1.470583,Characterization of the minimum energy paths and energetics for the reaction of vinylidene with acetylene,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2067309662,10.1063/1.3695371,A detailed test study of barrier heights for the HO2 + H2O + O3 reaction with various forms of multireference ,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2068668400,10.1063/1.480180,A CASSCF–MRCI study on the low-lying excited states of CH3OCl,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2070705838,10.1002/ejoc.201001636,The Mechanism of the Acid‐Catalyzed Benzidine Rearrangement of Hydrazobenzene: A Theoretical Study,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2073240996,10.1002/jcc.20525,The origin of the two‐electron/four‐centers CC bond in π‐TCNE<sub>2</sub><sup>2</sup><sup>−</sup> dimers: Elec,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2073732130,10.1063/1.4901328,Communication: Smoothing out excited-state dynamics: Analytical gradients for dynamically weighted complete ac,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2080870617,10.1063/1.481234,Theoretical investigation of the eight low-lying electronic states of the <i>cis</i>- and <i>trans</i>-nitric ,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2085771382,10.1002/qua.24250,Implementation of a variational code for the calculation of rate constants and application to barrierless diss,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2092499906,10.1063/1.1604378,<i>Ab initio</i> theoretical studies of potential energy surfaces in the photodissociation of the vinyl radica,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2093696848,10.1063/1.1772357,Multiconfigurational second-order perturbation study of the decomposition of the radical anion of nitromethane,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2095407146,10.1021/ja073628j,Ultrafast Deactivation Channel for Thymine Dimerization,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2111716638,10.1063/1.4875695,Computational approach to the study of thermal spin crossover phenomena,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2131394563,10.1590/s0100-40422013000200012,Estudo teórico da estrutura eletrônica e da dinâmica induzida por lasers da molécula de HCl,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W2138166233,10.1093/ptep/ptt118,Iodine molecule for neutrino mass spectroscopy: ab initio calculation of spectral rate,extracted,1,1,1,0,0,0,0,1,gpt-5.6,yes,no
D-software-only,W2145174371,10.3762/bjoc.9.86,"Ring opening of 2-aza-3-borabicyclo[2.2.0]hex-5-ene, the Dewar form of 1,2-dihydro-1,2-azaborine: stepwise ver",extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2148536073,10.1103/physrevb.85.155143,<i>Ab initio</i>absorption spectrum of NiO combining molecular dynamics with the embedded cluster approach in ,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2153804762,10.1007/s00214-007-0272-z,Potential energy functions for an intramolecular proton transfer reaction in the ground and excited state,extracted,1,1,1,0,0,0,0,1,claude-opus-4-8,yes,no
D-software-only,W2156819210,10.1016/j.cplett.2010.01.026,Comparison of ab initio molecular properties of EDO-TTF with the properties of the (EDO-TTF)2PF6 crystal,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2242126778,10.1021/jacs.5b03805,"Electron Delocalization in Reduced Forms of 2-(BMes<sub>2</sub>)pyrene and 2,7-Bis(BMes<sub>2</sub>)pyrene",extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
D-software-only,W2284127168,10.1021/jp902028g,Bond Breaking and Bond Making in Tetraoxygen: Analysis of the O<sub>2</sub>(X<sup>3</sup>Σ<sub>g</sub><sup>−</,extracted,1,1,1,0,0,0,0,1,claude-opus-5,yes,no
