timestamp,key,doi,action,result,reasoning
2026-07-15T00:02:54Z,W7110823042,10.1021/acs.inorgchem.5c02481.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:02:55Z,W7110950385,10.1021/acs.inorgchem.5c02481.s002,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:02:56Z,W7111120864,10.1021/acs.inorgchem.5c02481.s003,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:02:57Z,W7111138474,10.1021/acs.inorgchem.5c02481.s004,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:02:58Z,W7111278515,10.1021/acs.inorgchem.5c02481.s005,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:02:59Z,W7111303189,10.1021/acs.jpclett.5c02294.s004,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:03:02Z,W7115004835,10.1021/acs.inorgchem.5c03903.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:03:09Z,W7116845834,10.22161/ijcmp.9.2.2,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:03:15Z,W7134254503,10.26434/chemrxiv.15000689/v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.15000689/v1
2026-07-15T00:03:21Z,W7148746393,10.2139/ssrn.6514832,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6514832
2026-07-15T00:03:22Z,W7160269241,10.2139/ssrn.6712643,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6712643
2026-07-15T00:03:25Z,W7165558131,10.18452/37580,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:03:26Z,W7167746251,10.48550/arxiv.2607.05786,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:03:33Z,W7167797876,10.5281/zenodo.21277822,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:03:45Z,W4312501294,10.7498/aps.71.20221104,fetch,fetched,1614561 bytes from https://wulixb.iphy.ac.cn/pdf-content/10.7498/aps.71.20221104.pdf
2026-07-15T00:03:47Z,W2100252333,10.5075/epfl-thesis-4115,fetch,fetched,7911025 bytes from https://infoscience.epfl.ch/record/121461/files/EPFL_TH4115.pdf
2026-07-15T00:03:48Z,W2509094501,10.15278/isms.2016.tk10,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.ideals.illinois.edu/items/97855/bitstreams/313687/data.pdf
2026-07-15T00:03:55Z,W2794634033,10.1155/2018/9802369,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://downloads.hindawi.com/journals/jnt/2018/9802369.pdf
2026-07-15T00:03:56Z,W2979391502,10.48550/arxiv.1910.04611,fetch,fetched,327721 bytes from https://arxiv.org/pdf/1910.04611
2026-07-15T00:04:06Z,W3142575418,10.15278/isms.2017.wk03,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://ideals-main.s3.us-east-2.amazonaws.com/institutions/uiuc/storage/104872/2284.pdf
2026-07-15T00:04:07Z,W3164079141,10.26434/chemrxiv.14524977.v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv.14524977.v1
2026-07-15T00:04:08Z,W3202474684,10.26434/chemrxiv.12403124.v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/60c74bf04c89197389ad3531/original/breaching-the-axial-limits-in-ln-iii-single-ion-magnets-using-external-electric-field.pdf
2026-07-15T00:04:11Z,W3204509880,10.1021/acs.jpcc.1c03278.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:04:17Z,W3206119972,10.15278/isms.2021.tf05,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.ideals.illinois.edu/items/122445
2026-07-15T00:04:18Z,W3211210205,10.22541/au.163487764.48232499/v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.authorea.com/doi/pdf/10.22541/au.163487764.48232499
2026-07-15T00:04:20Z,W4239674049,10.5539/mas.v11n6p90,fetch,fetched,513428 bytes from http://www.ccsenet.org/journal/index.php/mas/article/download/68250/37001
2026-07-15T00:04:26Z,W4246942366,10.22541/au.162028527.72939370/v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.authorea.com/doi/pdf/10.22541/au.162028527.72939370/v1
2026-07-15T00:04:32Z,W4253000545,10.26434/chemrxiv.13317902,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv.13317902.v1
2026-07-15T00:04:33Z,W4285782854,10.1021/acs.jctc.9b00925.s001,fetch,fetched,327721 bytes from https://arxiv.org/pdf/1910.04611
2026-07-15T00:04:34Z,W4384644663,10.48550/arxiv.2307.08219,fetch,fetched,626472 bytes from https://arxiv.org/pdf/2307.08219
2026-07-15T00:04:40Z,W4385521937,10.2139/ssrn.4526625,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4526625
2026-07-15T00:04:42Z,W4385750304,10.48550/arxiv.2308.04932,fetch,fetched,2910983 bytes from https://arxiv.org/pdf/2308.04932
2026-07-15T00:04:48Z,W4392390594,10.1002/vjch.202300355,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/vjch.202300355
2026-07-15T00:04:54Z,W4394342926,10.6084/m9.figshare.963377.v1,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:04:56Z,W4394481536,10.6084/m9.figshare.963377,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:04:57Z,W4399739288,10.26434/chemrxiv-2024-t5m4d,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/666e45e75101a2ffa8aff17c/original/investigating-the-non-radiative-photo-processes-of-unnatural-dna-base-7-2-thienyl-imidazo-4-5-b-pyridine-ds-a-computational-study.pdf
2026-07-15T00:04:58Z,W4399990875,10.48550/arxiv.2406.14920,fetch,fetched,3714590 bytes from https://arxiv.org/pdf/2406.14920
2026-07-15T00:05:04Z,W4400837826,10.26434/chemrxiv-2024-363tw,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv-2024-363tw
2026-07-15T00:05:05Z,W4401922699,10.22541/au.172474666.62099599/v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.authorea.com/doi/pdf/10.22541/au.172474666.62099599/v1
2026-07-15T00:05:06Z,W4404570115,10.48550/arxiv.2411.10779,fetch,fetched,1253608 bytes from https://arxiv.org/pdf/2411.10779
2026-07-15T00:05:14Z,W4405481751,10.31857/s0132344x24110014,fetch,fetched,1573708 bytes from https://journals.rcsi.science/0132-344X/article/download/273426/252412
2026-07-15T00:05:15Z,W4406067796,10.1002/jcc.27530,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcc.27530
2026-07-15T00:05:17Z,W4411084968,10.26434/chemrxiv-2025-7qsq0,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/683ef573c1cb1ecda0f041cc/original/neutral-and-anionic-free-base-and-copper-corroles-structural-spectroscopic-and-computational-analysis-and-hypercorrole-features.pdf
2026-07-15T00:05:18Z,W4413289814,10.26434/chemrxiv-2025-dl4sb,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/689caa1a23be8e43d6096498/original/capturing-electron-correlation-with-machine-learning-through-a-data-driven-caspt2-framework.pdf
2026-07-15T00:05:19Z,W4416554207,10.48550/arxiv.2505.23344,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:20Z,W7110820262,10.1021/acs.jpclett.5c03329.s002,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:21Z,W7110890536,10.1021/acs.jpclett.5c03329.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:22Z,W7110901786,10.1021/acs.jctc.5c01333.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:23Z,W7111195952,10.1021/acs.jpclett.5c02294.s003,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:25Z,W7111239810,10.1021/acs.jpca.5c03946.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:26Z,W7111269750,10.1021/acs.jpclett.5c02294.s002,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:27Z,W7118677064,10.3390/computation14010014,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2079-3197/14/1/14
2026-07-15T00:05:29Z,W7128720587,10.26180/4669663.v1,fetch,fetch_failed,"SSLError: HTTPSConnectionPool(host='bridges.monash.edu', port=443): Max retries exceeded with url: /articles/thesis/The_application_of_multireference_quantum_chemical_methods_in_mechanistic_studies_of_4_2_cycloadditions/4669663/1 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1007)')))"
2026-07-15T00:05:30Z,W7128743175,10.26180/4669663,fetch,fetch_failed,"SSLError: HTTPSConnectionPool(host='bridges.monash.edu', port=443): Max retries exceeded with url: /articles/thesis/The_application_of_multireference_quantum_chemical_methods_in_mechanistic_studies_of_4_2_cycloadditions/4669663 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1007)')))"
2026-07-15T00:05:33Z,W7142668792,10.5281/zenodo.19317582,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:34Z,W7142685926,10.5281/zenodo.19317581,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:36Z,W7154902867,10.5281/zenodo.19563196,fetch,fetch_failed,HTTPError: 410 Client Error: GONE for url: https://zenodo.org/records/19563197
2026-07-15T00:05:38Z,W7154915113,10.5281/zenodo.19563197,fetch,fetch_failed,HTTPError: 410 Client Error: GONE for url: https://zenodo.org/records/19563197
2026-07-15T00:05:39Z,W7160552003,10.48550/arxiv.2605.04283,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:40Z,W7165635350,10.1021/acsomega.5c10105,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acsomega.5c10105
2026-07-15T00:05:42Z,W7167784670,10.5281/zenodo.21279007,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:44Z,W1534029509,10.1063/1.2128335,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:05:47Z,W2160990552,10.1360/zb2009-39-7-646,fetch,fetch_failed,HTTPError: 502 Server Error: Bad Gateway for url: https://www.sciengine.com/doi/pdf/21fb143968044bf8ac06e51f498cabab
2026-07-15T00:05:48Z,W2215624575,10.18297/etd/782,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://ir.library.louisville.edu/cgi/viewcontent.cgi?article=1781&context=etd
2026-07-15T00:06:01Z,W2800229437,10.15625/2525-2518/55/6a/12367,fetch,fetch_failed,HTTPError: 404 Client Error: Not Found for url: https://vjs.ac.vn/index.php/jst/article/view/12367
2026-07-15T00:06:09Z,W2885555416,10.17169/refubium-8,fetch,fetch_failed,HTTPError: 503 Server Error: Service Unavailable for url: https://refubium.fu-berlin.de/handle/fub188/22169
2026-07-15T00:06:16Z,W2891680757,10.1002/cnr2.1128,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:06:19Z,W3159401591,10.3389/fspas.2021.641067,fetch,fetched,2679193 bytes from https://www.frontiersin.org/articles/10.3389/fspas.2021.641067/pdf
2026-07-15T00:06:25Z,W3161192447,10.4225/03/58abc58f03aba,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:06:26Z,W4235268365,10.26434/chemrxiv.9992402,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv.9992402.v1
2026-07-15T00:06:32Z,W4241806415,10.26434/chemrxiv.14524977,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/60c758350f50db9aa13983ef/original/a-theoretical-approach-to-demystify-the-role-of-copper-salts-and-o2-in-the-mechanism-of-c-n-bond-cleavage-and-nitrogen-transfer.pdf
2026-07-15T00:06:34Z,W4287902768,10.5281/zenodo.3701278,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:06:40Z,W4290855534,10.48550/arxiv.2208.05455,fetch,fetched,662484 bytes from https://arxiv.org/pdf/2208.05455
2026-07-15T00:06:41Z,W4365211437,10.48550/arxiv.2304.05169,fetch,fetched,1630158 bytes from https://arxiv.org/pdf/2304.05169
2026-07-15T00:06:43Z,W4393448773,10.5281/zenodo.10449450,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:06:45Z,W4393538251,10.5281/zenodo.8169551,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:06:56Z,W4397030279,10.2139/ssrn.4832814,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4832814
2026-07-15T00:06:58Z,W4399349707,10.1007/978-3-031-51443-2_8,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:02Z,W4399511669,10.48550/arxiv.2406.05092,fetch,fetched,7804097 bytes from https://arxiv.org/pdf/2406.05092
2026-07-15T00:07:03Z,W4403091031,10.26434/chemrxiv-2024-5hc8g,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:05Z,W4403292465,10.26434/chemrxiv-2024-5hc8g-v2,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6707f8b2cec5d6c142ca5846/original/a-hybrid-meta-on-top-functional-for-multiconfiguration-pair-density-functional-theory.pdf
2026-07-15T00:07:06Z,W4404083642,10.26434/chemrxiv-2024-zzjlx,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/67226948f9980725cf9a2638/original/intramolecular-magnetic-exchange-interaction-in-dichalcogenide-substituted-organic-diradical-dications.pdf
2026-07-15T00:07:07Z,W4405354672,10.26434/chemrxiv-2024-d6sj9,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/675a60db7be152b1d0b12343/original/photochemistry-of-ni-ii-tolyl-chlorides-supported-by-bidentate-ligand-frameworks.pdf
2026-07-15T00:07:08Z,W4408388082,10.1016/j.tet.2025.134583,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:14Z,W4416299991,10.1002/ange.202517979,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/10.1002/ange.202517979
2026-07-15T00:07:16Z,W4416942323,10.48550/arxiv.2511.21965,fetch,fetched,4093060 bytes from https://arxiv.org/pdf/2511.21965
2026-07-15T00:07:17Z,W4416956324,10.1021/acs.jpclett.5c03196,fetch,fetched,1258730 bytes from https://arxiv.org/pdf/2512.00913
2026-07-15T00:07:18Z,W4417474203,10.48550/arxiv.2512.14630,fetch,fetched,6373387 bytes from https://arxiv.org/pdf/2512.14630
2026-07-15T00:07:25Z,W7110837579,10.1021/acs.cgd.5c01058.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:26Z,W7110938873,10.1021/acs.jpca.5c02571.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:27Z,W7111004061,10.1021/acs.jpca.5c03032.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:29Z,W7111295111,10.1021/acs.jpclett.5c01270.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:35Z,W7117126628,10.3390/ijms27010184,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/1422-0067/27/1/184/pdf
2026-07-15T00:07:37Z,W7131405184,10.48700/datst.9sg2b-myd78,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:45Z,W7131797215,10.21203/rs.3.rs-6722143/v1,fetch,fetched,2663828 bytes from https://www.researchsquare.com/article/rs-6722143/latest.pdf
2026-07-15T00:07:52Z,W7134985741,10.1088/1402-4896/ae5035,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:54Z,W7142787753,10.5281/zenodo.19316851,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:55Z,W7153556526,10.5281/zenodo.19510750,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:07:57Z,W7153627826,10.5281/zenodo.19510749,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:00Z,W7155069273,10.5445/ir/1000187885,fetch,fetched,4294075 bytes from https://publikationen.bibliothek.kit.edu/1000187885/179559695
2026-07-15T00:08:01Z,W7157983514,10.48550/arxiv.2604.25603,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:02Z,W7159950220,10.5281/zenodo.20016411,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:06Z,W7162304630,10.1093/mnras/stag985,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:07Z,W7165112700,10.6082/wgpqw-nxs33,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:09Z,W7165539223,10.1021/acs.joc.6c01030.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:11Z,W7165689881,10.48700/nrjxy-crx39,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:13Z,W7168039619,10.5281/zenodo.21309088,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:15Z,W7168048162,10.5281/zenodo.21309089,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:18Z,W1488164369,10.17169/refubium-17167,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:27Z,W2213721822,10.1360/zb2006-36-1-36,fetch,fetch_failed,HTTPError: 502 Server Error: Bad Gateway for url: https://www.sciengine.com/doi/pdf/71f413fddd5147d399312ac8fd87f103
2026-07-15T00:08:28Z,W3093938310,10.32655/asc_8-10_dec2020.6,fetch,fetch_failed,HTTPError: 405 Client Error: Not Allowed for url: https://dr.ntu.edu.sg/bitstream/10356/144190/2/ASC2020%20-%20Ming-De%20Li%20%28with%20DOI%29.pdf
2026-07-15T00:08:29Z,W3177508800,10.1016/j.ica.2021.120524,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:08:30Z,W3201708119,10.26434/chemrxiv.9750872.v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv.9750872.v1
2026-07-15T00:08:36Z,W3208491084,10.26434/chemrxiv.12385940.v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/60c74bddee301c24d6c79f71/original/multiconfigurational-static-and-dynamic-calculations-explain-tricyclo-4-2-0-02-5-octa-3-7-diene-photochemistry.pdf
2026-07-15T00:08:42Z,W4223510623,10.1021/acs.jpca.2c02480,fetch,fetched,743283 bytes from https://arxiv.org/pdf/2204.05098
2026-07-15T00:08:44Z,W4237880488,10.26434/chemrxiv.10059809,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv.10059809.v1
2026-07-15T00:08:50Z,W4294927704,10.26434/chemrxiv-2022-c6tz8,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/63181c790429d64d3e95708a/original/impact-of-spin-phonon-coupling-on-magnetic-relaxation-of-a-co-ii-single-molecule-magnet.pdf
2026-07-15T00:08:51Z,W4297853172,10.1021/acs.jctc.1c00344.s001,fetch,fetched,837288 bytes from https://arxiv.org/pdf/2104.06891
2026-07-15T00:08:58Z,W4307763701,10.26434/chemrxiv-2022-n4fbb,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/635b86322e0c6312263fbda6/original/structure-and-bonding-patterns-in-heterometallic-organometallics-with-short-and-rare-ln-pd-distances.pdf
2026-07-15T00:09:04Z,W4309698326,10.26434/chemrxiv-2022-w3x91,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/637b987f08212917e1ff8a0a/original/multiconfigurational-calculations-and-photodynamics-describe-norbornadiene-photochemistry.pdf
2026-07-15T00:09:05Z,W4310250818,10.26434/chemrxiv-2022-wgdf7,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/638589294b1a5f25a090e82e/original/kylin-1-0-an-ab-initio-density-matrix-renormalization-group-quantum-chemistry-program.pdf
2026-07-15T00:09:11Z,W4312645589,10.2139/ssrn.4264280,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4264280
2026-07-15T00:09:12Z,W4323315980,10.26434/chemrxiv-2022-c6tz8-v2,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6401ff6d63e8d44e594e43bf/original/impact-of-spin-phonon-coupling-on-magnetic-relaxation-of-a-co-ii-single-molecule-magnet.pdf
2026-07-15T00:09:18Z,W4366771401,10.26434/chemrxiv-2023-clcrj,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/644036f971383d0921f8ca9d/original/high-spin-blatter-s-triradicals.pdf
2026-07-15T00:09:24Z,W4386927615,10.1002/hlca.202300130,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hlca.202300130
2026-07-15T00:09:25Z,W4401089070,10.1002/cphc.202400216,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cphc.202400216
2026-07-15T00:09:26Z,W4401322012,10.3390/ijms25158530,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/1422-0067/25/15/8530/pdf?version=1722851333
2026-07-15T00:09:34Z,W4402749901,10.1088/1361-648x/ad7ac1,fetch,fetched,874996 bytes from https://www.osti.gov/servlets/purl/2477522
2026-07-15T00:09:40Z,W4404639014,10.26434/chemrxiv-2024-t9x0l,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/673fe3635a82cea2fa4ff4e9/original/relativistic-caspt2-raspt2-program-along-with-dirac-software.pdf
2026-07-15T00:09:41Z,W4407037478,10.20944/preprints202501.2258.v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.preprints.org/frontend/manuscript/20852287844c74900e9fabd0ae360c1f/download_pub
2026-07-15T00:09:43Z,W4407078696,10.31185/jwsm.517,fetch,fetched,577064 bytes from http://jwsm.uowasit.edu.iq/index.php/jwsm/article/download/517/503
2026-07-15T00:09:49Z,W4410945222,10.20944/preprints202505.2369.v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.preprints.org/frontend/manuscript/e2811dcef8e926e9de7af1b329401cc3/download_pub
2026-07-15T00:09:54Z,W4411268858,10.11606/t.46.2024.tde-15052025-121207,fetch,fetch_failed,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
2026-07-15T00:09:55Z,W4413253959,10.1002/ange.202513772,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/10.1002/ange.202513772
2026-07-15T00:09:59Z,W4414847433,10.3389/fphy.2025.1635859,fetch,fetched,15288334 bytes from https://www.frontiersin.org/journals/physics/articles/10.3389/fphy.2025.1635859/pdf
2026-07-15T00:10:06Z,W4415202067,10.26434/chemrxiv-2025-h2pbh,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv-2025-h2pbh
2026-07-15T00:10:12Z,W4416322572,10.2139/ssrn.5766207,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5766207
2026-07-15T00:10:19Z,W7110847154,10.1021/acs.inorgchem.5c03532.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:10:20Z,W7110886467,10.1021/jacs.5c15650.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:10:23Z,W7111238582,10.1021/jacs.5c11362.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:10:24Z,W7111265989,10.1021/acs.jpca.5c04699.s001,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:10:26Z,W7142755787,10.5281/zenodo.19316852,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:10:27Z,W7150817998,10.26434/chemrxiv.15001672/v1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.15001672/v1
2026-07-15T00:10:29Z,W7155550418,10.5167/uzh-433777,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-15T00:10:31Z,W7159933094,10.5281/zenodo.20016410,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
